Hora,Litros_consumidos
6:0:0,0.595870574308916
6:5:0,1.55127891016987
6:10:0,1.71876109664853
6:15:0,2.04491352206822
6:20:0,3.47701107664919
6:25:0,5.29620712526337
6:30:0,5.37652241313384
6:35:0,8.59719731797323
6:40:0,10.2809045719527
6:45:0,11.7011619741579
6:50:0,14.8915752697827
6:55:0,16.3629768983103
7:0:0,17.7095881170295
7:5:0,19.8662979215837
7:10:0,23.3443054082058
7:15:0,23.7014222368781
7:20:0,24.1755525254081
7:25:0,26.8002866794115
7:30:0,31.3963923223343
7:35:0,34.1477775157589
7:40:0,35.3172183145177
7:45:0,38.9616285414381
7:50:0,41.5805503203392
7:55:0,41.6082423160309
8:0:0,44.4791960867942
8:5:0,49.2262815402955
8:10:0,51.7003821285996
8:15:0,55.0728308588291
8:20:0,57.4487876246844
8:25:0,62.0402831111797
8:30:0,66.7034537064548
8:35:0,70.8805588428706
8:40:0,75.6458390816146
8:45:0,79.6219810050077
8:50:0,80.2046220522699
8:55:0,84.1468343979156
9:0:0,85.5965239902063
9:5:0,88.5631068814249
9:10:0,90.7669091088685
9:15:0,92.8945899456678
9:20:0,96.4131847456073
9:25:0,100.783765231586
9:30:0,103.484577857681
9:35:0,104.033238376657
9:40:0,106.260396936113
9:45:0,110.305514836102
9:50:0,113.028702442503
9:55:0,114.966997578545
10:0:0,115.526743681449
10:5:0,117.887747885347
10:10:0,118.762869794673
10:15:0,122.565413720549
10:20:0,125.065232201477
10:25:0,127.863389315954
10:30:0,131.044900230542
10:35:0,134.669815365147
10:40:0,136.81489556184
10:45:0,141.017452398387
10:50:0,142.646363928612
10:55:0,143.619272112679
11:0:0,143.693300473674
11:5:0,148.282043317712
11:10:0,152.993375311298
11:15:0,154.799568035269
11:20:0,157.001647905509
11:25:0,161.67466002486
11:30:0,163.739603597836
11:35:0,164.052429398181
11:40:0,164.264181270324
11:45:0,165.055352715262
11:50:0,168.447249121961
11:55:0,170.407368025335
12:0:0,171.350447693908
12:5:0,171.807911532038
12:10:0,175.700071911323
12:15:0,180.609438107676
12:20:0,185.26580957205
12:25:0,187.890316923546
12:30:0,213.438748698322
12:35:0,193.124054721095
12:40:0,196.50378913771
12:45:0,198.75915102838
12:50:0,200.040314864103
12:55:0,204.162227878393
13:0:0,208.176725148904
13:5:0,208.779181764487
13:10:0,210.986370019838
13:15:0,211.347790820792
13:20:0,215.856027177089
13:25:0,218.087526226089
13:30:0,222.328815543066
13:35:0,222.350955229881
13:40:0,223.950119184189
13:45:0,226.491381798073
13:50:0,230.359430925522
13:55:0,234.34205294938
14:0:0,238.173249574557
14:5:0,242.179426047722
14:10:0,246.605259604564
14:15:0,250.545769276044
14:20:0,251.743725527913
14:25:0,254.947210260208
14:30:0,259.008438531219
14:35:0,262.028348932495
14:40:0,262.858800472126
14:45:0,266.384373248009
14:50:0,271.13222734238
14:55:0,275.727040520847
15:0:0,275.987068895608
15:5:0,278.843239453547
15:10:0,283.714788181891
15:15:0,284.654747909598
15:20:0,287.558173845468
15:25:0,289.746316651696
15:30:0,293.967818107611
15:35:0,297.025775893263
15:40:0,300.215698072827
15:45:0,302.281405379893
15:50:0,304.718247346714
15:55:0,305.844666804134
16:0:0,306.792945833427
16:5:0,307.068268848118
16:10:0,310.843535109067
16:15:0,313.08991040797
16:20:0,313.738767264615
16:25:0,318.064962882779
16:30:0,319.8325189021
16:35:0,319.846399088311
16:40:0,323.055243271619
16:45:0,324.902764362683
16:50:0,326.54885764331
16:55:0,329.714982223147
17:0:0,330.4868963466
17:5:0,333.976259457086
17:10:0,338.124237137805
17:15:0,339.222069512267
17:20:0,341.162349112624
17:25:0,344.788523764393
17:30:0,345.277804719093
17:35:0,346.047587047305
17:40:0,349.640678672752
17:45:0,351.814309616228
17:50:0,353.405432150555
17:55:0,356.397040661939
18:0:0,359.166653981806
18:5:0,363.343342181885
18:10:0,366.57508391433
18:15:0,367.734195534422
18:20:0,368.509447036863
18:25:0,370.452886172835
18:30:0,372.533298155925
18:35:0,373.538972396414
18:40:0,376.992515798069
18:45:0,377.160317813751
18:50:0,379.259272951482
18:55:0,379.953155457383
19:0:0,382.018150846282
19:5:0,384.953904426794
19:10:0,387.889799167743
19:15:0,390.313754393516
19:20:0,391.731205294173
19:25:0,394.490792540033
19:30:0,398.933509211876
19:35:0,402.593841553249
19:40:0,402.638214244603
19:45:0,406.894448431839
19:50:0,407.069046837037
19:55:0,409.422639680519
20:0:0,411.606737455532
20:5:0,414.719540234267
20:10:0,416.180098639523
20:15:0,417.544423543717
20:20:0,418.110507505675
20:25:0,420.140006197147
20:30:0,422.85500417032
20:35:0,423.98610295028
20:40:0,425.359593758169
20:45:0,425.41275998794
20:50:0,428.164101896863
20:55:0,430.696232641994
21:0:0,432.213464915444
21:5:0,435.424833406492
21:10:0,439.8355634391
21:15:0,443.912119761942
21:20:0,448.790374114164
21:25:0,450.227849166987
21:30:0,454.220808415995
21:35:0,454.462011146888
21:40:0,457.597937471971
21:45:0,459.169760495803
21:50:0,459.854390706768
21:55:0,462.017537868654
22:0:0,466.241170093071
22:5:0,470.27065099112
22:10:0,473.726916494336
22:15:0,476.85310070845
22:20:0,476.96535994391
22:25:0,481.264201605408
22:30:0,485.08805332401
22:35:0,489.008343049516
22:40:0,493.789920026183
22:45:0,494.514637476405
22:50:0,494.907497767653
22:55:0,499.339513081178
23:0:0,500.169663261961
23:5:0,501.155203036642
23:10:0,502.226593573847
23:15:0,506.298355873229
23:20:0,509.293223977375
23:25:0,509.623325253663
23:30:0,513.360025099528
23:35:0,514.501260141413
23:40:0,518.934966027758
23:45:0,520.870574847909
23:50:0,524.722375389444
23:55:0,529.080497083305
0:0:0,530.696872452306
0:5:0,534.560410000997
0:10:0,537.350610767021
0:15:0,562.454482880087
0:20:0,540.550310671291
0:25:0,542.522902444333
0:30:0,542.577739815969
0:35:0,547.12192691737
0:40:0,550.74716764533
0:45:0,555.659040281617
0:50:0,556.718639266866
0:55:0,560.54092510865
1:0:0,563.911801208258
1:5:0,564.383044195942
1:10:0,566.713187102749
1:15:0,541.110725665976
1:20:0,572.859075001986
1:25:0,576.794743822987
1:30:0,581.491976542802
1:35:0,581.507246258579
1:40:0,585.159419360904
1:45:0,589.117740588134
1:50:0,591.087271259341
1:55:0,592.296606061019
2:0:0,597.247687823881
2:5:0,601.905800655713
2:10:0,602.499117008816
2:15:0,603.567256892676
2:20:0,606.346354545858
2:25:0,608.881087867292
2:30:0,613.602173776373
2:35:0,616.824356277535
2:40:0,619.602845381067
2:45:0,593.375934919915
2:50:0,628.055822089872
2:55:0,631.658660369831
3:0:0,636.293179816182
3:5:0,636.379411007833
3:10:0,639.805557885213
3:15:0,666.811666884392
3:20:0,644.687614663574
3:25:0,646.881410221628
3:30:0,647.604823552415
3:35:0,648.536331541509
3:40:0,648.929748752449
3:45:0,652.289068712311
3:50:0,653.852108068251
3:55:0,657.112529044164
4:0:0,660.753537708622
4:5:0,662.495696926964
4:10:0,667.409143312082
4:15:0,670.11132267994
4:20:0,674.020613148641
4:25:0,676.488088599346
4:30:0,680.601990968525
4:35:0,684.78960042045
4:40:0,688.342328769194
4:45:0,690.125532002599
4:50:0,691.238577651781
4:55:0,696.13757124193
5:0:0,697.427619255436
5:5:0,700.774922958081
5:10:0,702.964379465841
5:15:0,705.36139704438
5:20:0,705.558461132889
5:25:0,705.973733014798
5:30:0,708.654584169393
5:35:0,710.193283481286
5:40:0,711.338797275613
5:45:0,711.533393119071
5:50:0,712.609194595484
5:55:0,713.450837677011
