Hora,Litros_consumidos
6:0:0,2.54934158061102
6:5:0,6.61900672982586
6:10:0,7.19052152446547
6:15:0,10.6357254764618
6:20:0,13.7919494444915
6:25:0,17.479333020833
6:30:0,22.2424592850525
6:35:0,26.9620441148834
6:40:0,28.3573189088113
6:45:0,32.2924370258247
6:50:0,33.5183484447577
6:55:0,33.667155544594
7:0:0,58.9091496463943
7:5:0,36.2526686219655
7:10:0,37.0001157431068
7:15:0,37.1242742709236
7:20:0,40.3697330128341
7:25:0,40.8534688190511
7:30:0,41.3656162784167
7:35:0,45.2883769533701
7:40:0,48.555906925366
7:45:0,49.4093357201277
7:50:0,50.4429829027762
7:55:0,52.6320694625582
8:0:0,56.3601424027656
8:5:0,57.4942673710636
8:10:0,59.6513239829541
8:15:0,63.157007323966
8:20:0,65.0693693360434
8:25:0,68.5710609343411
8:30:0,94.1042410534
8:35:0,73.8589333257652
8:40:0,75.3650423834616
8:45:0,78.1433472208207
8:50:0,78.8849861663377
8:55:0,80.0523750299692
9:0:0,84.9327432635957
9:5:0,88.5824788584787
9:10:0,93.125028691218
9:15:0,95.015868343149
9:20:0,95.3429871015377
9:25:0,96.0063150706513
9:30:0,96.1449149387416
9:35:0,97.3443873689315
9:40:0,97.441481162807
9:45:0,101.222127393954
9:50:0,102.539626644453
9:55:0,107.381386471188
10:0:0,109.078650080033
10:5:0,109.344668354406
10:10:0,110.699622117074
10:15:0,115.667505731145
10:20:0,118.121150078446
10:25:0,122.407307237867
10:30:0,123.66970382203
10:35:0,123.848346804781
10:40:0,126.168545436897
10:45:0,127.587546638205
10:50:0,129.130480814229
10:55:0,129.306657300091
11:0:0,132.084169332617
11:5:0,134.923014377941
11:10:0,136.283398849375
11:15:0,137.243317173356
11:20:0,139.324893073906
11:25:0,139.476082252036
11:30:0,141.330912604462
11:35:0,142.746984805808
11:40:0,146.261498937841
11:45:0,149.202431721759
11:50:0,150.014598581125
11:55:0,154.049168805387
12:0:0,155.939909646255
12:5:0,156.738044933151
12:10:0,158.671160625127
12:15:0,163.109260999635
12:20:0,163.442933607155
12:25:0,168.01395031153
12:30:0,169.944630188611
12:35:0,174.835171406249
12:40:0,177.572185218792
12:45:0,181.205832208703
12:50:0,181.853649931839
12:55:0,182.535125311809
13:0:0,182.565779739315
13:5:0,186.715245985307
13:10:0,186.877487290324
13:15:0,190.496709532599
13:20:0,190.627187260933
13:25:0,194.46608448141
13:30:0,195.168321549493
13:35:0,195.360299051317
13:40:0,198.444930512271
13:45:0,198.868170772986
13:50:0,202.55625149354
13:55:0,203.954081682705
14:0:0,207.333170782854
14:5:0,208.963542112415
14:10:0,211.928834030388
14:15:0,215.282068607895
14:20:0,217.602276607261
14:25:0,219.264906279354
14:30:0,221.256463487966
14:35:0,224.755482625641
14:40:0,226.884241870654
14:45:0,229.823610749764
14:50:0,232.339155447874
14:55:0,232.516163738169
15:0:0,235.643754399078
15:5:0,235.788121640229
15:10:0,236.644133751207
15:15:0,236.777870348511
15:20:0,237.189696157797
15:25:0,238.898727390863
15:30:0,242.588777124151
15:35:0,244.01267182667
15:40:0,248.78333410841
15:45:0,249.959688423783
15:50:0,253.685974118381
15:55:0,255.627767998228
16:0:0,257.453398760514
16:5:0,261.003126999137
16:10:0,265.225805257284
16:15:0,266.801619316757
16:20:0,269.541943205305
16:25:0,273.985133319863
16:30:0,278.688262097444
16:35:0,280.772794043066
16:40:0,280.938107869765
16:45:0,283.325936089278
16:50:0,284.270993325543
16:55:0,288.620227152774
17:0:0,291.409334202101
