Hora,Litros_consumidos
6:0:0,2.31003105110813
6:5:0,7.25193833135693
6:10:0,9.24416876924746
6:15:0,9.41157428593971
6:20:0,10.6144711783571
6:25:0,13.5109831665966
6:30:0,14.0240369528351
6:35:0,17.2929061571245
6:40:0,20.5193367978791
6:45:0,22.5678698374665
6:50:0,25.1953238476146
6:55:0,28.41820726521
7:0:0,54.7528179144121
7:5:0,33.388676542203
7:10:0,35.1490456263977
7:15:0,38.6021254085777
7:20:0,43.0475613805314
7:25:0,46.0035741302987
7:30:0,50.9927042868991
7:35:0,51.1768521347387
7:40:0,52.5247012280261
7:45:0,55.5499259181817
7:50:0,57.362350400321
7:55:0,57.3974378117375
8:0:0,57.4459084579296
8:5:0,61.2073932602774
8:10:0,65.2266191329088
8:15:0,68.6082345711028
8:20:0,71.8205270779973
8:25:0,76.4673348509431
8:30:0,80.6898583322672
8:35:0,83.1551269786571
8:40:0,86.6509286979623
8:45:0,86.7371773691922
8:50:0,91.0614947744815
8:55:0,93.7905600111187
9:0:0,96.8088571682897
9:5:0,101.691726918969
9:10:0,105.201066153715
9:15:0,107.974686283509
9:20:0,109.455055221937
9:25:0,110.311794440833
9:30:0,113.527429450925
9:35:0,116.68043090732
9:40:0,121.275272348736
9:45:0,121.8218031692
9:50:0,126.5258463407
9:55:0,130.094759834434
10:0:0,132.892613322803
10:5:0,136.807244385881
10:10:0,138.263927254399
10:15:0,140.995881871477
10:20:0,145.579431058441
10:25:0,147.69380110016
10:30:0,174.393087564289
10:35:0,153.937038311617
10:40:0,156.263020416015
10:45:0,161.076971982358
10:50:0,163.140082321749
10:55:0,166.817519057657
11:0:0,167.883591789501
11:5:0,169.966832562412
11:10:0,170.437607189941
11:15:0,142.172631881699
11:20:0,175.666665727871
11:25:0,179.368586899563
11:30:0,180.841407568347
11:35:0,182.665461658599
11:40:0,183.710342387371
11:45:0,184.751680080686
11:50:0,187.769584197414
11:55:0,188.199550482409
12:0:0,191.13197463917
12:5:0,192.259346923645
12:10:0,193.752149284323
12:15:0,164.462755249338
12:20:0,196.480869156498
12:25:0,200.161585775033
12:30:0,200.672291600307
12:35:0,203.787606987366
12:40:0,208.681434554219
12:45:0,213.0792241384
12:50:0,216.168873853207
12:55:0,219.578917538465
13:0:0,220.122513244561
13:5:0,222.568390439296
13:10:0,225.987294568127
13:15:0,226.171934727562
13:20:0,229.886785784917
13:25:0,232.531055916397
13:30:0,236.221950825868
13:35:0,238.992046846143
13:40:0,242.184237250953
13:45:0,243.327218705485
13:50:0,244.076037773306
13:55:0,245.758322378397
14:0:0,250.218300097694
14:5:0,252.688833876623
14:10:0,252.938026255399
14:15:0,256.755642830971
14:20:0,258.445573325857
14:25:0,261.884198093953
14:30:0,265.505481037005
14:35:0,270.262311447159
14:40:0,272.88512241367
14:45:0,277.584433497432
14:50:0,278.063266733872
14:55:0,281.920287382378
15:0:0,282.43415519109
15:5:0,287.208906225344
15:10:0,289.005645571128
15:15:0,290.135875299754
15:20:0,290.75970757183
15:25:0,292.198213739543
15:30:0,295.983241995153
15:35:0,299.452820479848
15:40:0,303.220420829163
15:45:0,308.051722899497
15:50:0,310.69386569937
15:55:0,314.168659403601
16:0:0,316.110864466907
16:5:0,317.479697499222
16:10:0,319.312414260735
16:15:0,321.924598979383
16:20:0,322.215744760924
16:25:0,323.083078274425
16:30:0,325.222415416001
16:35:0,327.743796555591
16:40:0,332.257473282436
16:45:0,332.362668306713
16:50:0,335.497154568741
16:55:0,339.321715241164
17:0:0,343.535603483909
17:5:0,347.234363884673
17:10:0,352.044351668989
17:15:0,352.639957788843
17:20:0,353.516750548418
17:25:0,356.977261558324
17:30:0,359.366511933992
17:35:0,362.05462705081
17:40:0,363.889743370449
17:45:0,367.921582456361
17:50:0,368.83262813811
17:55:0,369.23915571562
18:0:0,370.045224704898
18:5:0,373.046821326717
18:10:0,374.513940905294
18:15:0,376.123861587388
18:20:0,378.504389145308
18:25:0,381.545760819272
18:30:0,383.342489671119
18:35:0,385.368596878627
18:40:0,389.891258922048
18:45:0,391.923037391522
18:50:0,395.363048483048
18:55:0,399.911617295913
19:0:0,401.33500415079
19:5:0,405.734520318266
19:10:0,407.193004643788
19:15:0,411.194142268131
19:20:0,414.927562832261
19:25:0,415.779737574564
19:30:0,418.66166832469
19:35:0,423.492218359421
19:40:0,423.528350778322
19:45:0,426.204049201543
19:50:0,428.831375585547
19:55:0,433.118177344366
20:0:0,458.849253689886
20:5:0,438.287854364441
20:10:0,443.08382027195
20:15:0,445.272066712852
20:20:0,446.925398292803
20:25:0,448.93542712989
20:30:0,453.236627675326
20:35:0,453.25918607391
20:40:0,454.774080355268
20:45:0,456.601264674167
20:50:0,461.41650830181
20:55:0,461.52593878061
21:0:0,466.1723244763
21:5:0,469.698154278305
21:10:0,473.48278078745
21:15:0,476.32707690027
21:20:0,480.520383826981
21:25:0,483.044109942355
21:30:0,487.819705078762
21:35:0,488.352026855252
21:40:0,493.08883827372
21:45:0,495.722713789514
21:50:0,496.876830360246
21:55:0,497.48217580981
22:0:0,499.315347525986
22:5:0,502.209011474515
22:10:0,505.526380184038
22:15:0,478.781918203879
22:20:0,510.635423848529
22:25:0,510.650079361225
22:30:0,512.313615645583
22:35:0,515.807771062218
22:40:0,518.21418790373
22:45:0,520.860139949251
22:50:0,525.834749748808
22:55:0,527.312042373927
23:0:0,531.190824092082
23:5:0,535.567758920788
23:10:0,538.128363262537
23:15:0,541.093582486336
23:20:0,544.975633221752
23:25:0,545.942294661303
23:30:0,550.313536044151
23:35:0,554.178326821382
23:40:0,557.865886296681
23:45:0,560.681297854011
23:50:0,564.283198881314
23:55:0,566.140865002715
0:0:0,569.378474253037
0:5:0,569.741944273781
0:10:0,569.908696135385
0:15:0,574.424434286723
0:20:0,574.465906291109
0:25:0,578.656487890475
0:30:0,582.771977832266
0:35:0,585.176784747041
0:40:0,589.781452957306
0:45:0,592.219237456246
0:50:0,592.671336118591
0:55:0,596.743560701143
1:0:0,599.332800296341
1:5:0,603.000886154006
1:10:0,606.688031987513
1:15:0,608.579638486349
1:20:0,610.20005237727
1:25:0,614.558234009331
1:30:0,618.431873145562
1:35:0,620.700948479691
1:40:0,621.438199990691
1:45:0,624.783454334472
1:50:0,629.421707430437
1:55:0,632.437442990545
2:0:0,634.902344428568
2:5:0,637.514630859291
2:10:0,640.143692826453
2:15:0,641.369659715413
2:20:0,642.735070729952
2:25:0,642.95439763568
2:30:0,643.879826966392
2:35:0,646.565027731027
2:40:0,650.028133608042
2:45:0,654.94269831787
2:50:0,658.545822706206
2:55:0,662.815102280226
3:0:0,666.318956411357
3:5:0,668.261795488653
3:10:0,669.42862004731
3:15:0,674.258662223286
3:20:0,678.548857998866
3:25:0,680.677604307912
3:30:0,683.126344770124
3:35:0,685.565446215168
3:40:0,687.435187078454
3:45:0,713.436617981802
3:50:0,692.900084495087
3:55:0,693.153494804272
4:0:0,720.273344534182
4:5:0,697.744003681806
4:10:0,698.057736197318
4:15:0,700.806104035663
4:20:0,701.421906200176
4:25:0,703.984914640041
4:30:0,706.650847185922
4:35:0,709.70702445539
4:40:0,713.117742908125
4:45:0,714.67348993171
4:50:0,718.447441352304
4:55:0,722.700071025617
5:0:0,723.895572601431
5:5:0,724.847664057047
5:10:0,728.549283706623
5:15:0,729.660871381763
5:20:0,729.813359387446
5:25:0,731.544735081628
5:30:0,734.307477573572
5:35:0,738.760468916025
5:40:0,739.11457414441
5:45:0,742.862883643441
5:50:0,743.757263314251
5:55:0,748.510986545657
