Hora,Litros_consumidos
6:0:0,0.358843924827579
6:5:0,1.13009352432046
6:10:0,5.25693515918533
6:15:0,7.22388335794117
6:20:0,7.94522319210806
6:25:0,12.1163286086976
6:30:0,14.1012982867837
6:35:0,14.8541647679136
6:40:0,15.163387190918
6:45:0,17.0418532562736
6:50:0,20.1952817168448
6:55:0,20.8509767169691
7:0:0,21.4855851396046
7:5:0,22.5906305421672
7:10:0,24.0546173450052
7:15:0,27.3377501823087
7:20:0,28.9560462962298
7:25:0,31.5383855263757
7:30:0,33.1376037118503
7:35:0,34.4170468958729
7:40:0,34.6519673249055
7:45:0,36.4434017130592
7:50:0,39.5866356896226
7:55:0,43.8787003306987
8:0:0,46.5091336207632
8:5:0,50.8736537215825
8:10:0,51.6695836988855
8:15:0,55.399162039814
8:20:0,60.1022229283121
8:25:0,62.1859643158752
8:30:0,64.4000512892151
8:35:0,69.2187655008764
8:40:0,69.4526227205591
8:45:0,74.4328881604688
8:50:0,77.463140747389
8:55:0,82.0542992209733
9:0:0,111.219817168864
9:5:0,87.3376842843888
9:10:0,88.3422365312034
9:15:0,91.1639076838077
9:20:0,93.7378992306528
9:25:0,96.4681162347863
9:30:0,101.083206759765
9:35:0,102.841677280366
9:40:0,106.97065987253
9:45:0,108.751669093295
9:50:0,109.527857323058
9:55:0,113.51504521416
10:0:0,114.287473313398
10:5:0,114.821845249143
10:10:0,115.61464722919
10:15:0,119.777062067343
10:20:0,123.283336807045
10:25:0,125.175890463731
10:30:0,127.507163802566
10:35:0,128.363246181559
10:40:0,129.623847383978
10:45:0,132.688156393828
10:50:0,136.234640158227
10:55:0,141.230734794364
11:0:0,144.41753251543
11:5:0,148.457188956907
11:10:0,153.266949910301
11:15:0,157.63699156101
11:20:0,162.31170946893
11:25:0,165.922060311599
11:30:0,195.349781726988
11:35:0,174.113904365179
11:40:0,174.779517551635
11:45:0,178.731517455643
11:50:0,180.801840263434
11:55:0,183.52794355628
12:0:0,184.517597010258
12:5:0,188.618378880249
12:10:0,190.148505814922
12:15:0,191.107677651632
12:20:0,195.109725878648
12:25:0,198.245978523753
12:30:0,198.393615955847
12:35:0,201.870498913195
12:40:0,203.593791003452
12:45:0,205.454075582639
12:50:0,208.470526348522
12:55:0,212.451458535172
13:0:0,216.053431645191
13:5:0,217.329271893783
13:10:0,217.515350540117
13:15:0,221.896055546932
13:20:0,224.190319027624
13:25:0,228.319189605133
13:30:0,232.627511162487
13:35:0,235.764935464054
13:40:0,236.901552140232
13:45:0,262.024329409283
13:50:0,240.448839757364
13:55:0,241.070175913324
14:0:0,212.008557014292
14:5:0,243.466930746438
14:10:0,246.191830637534
14:15:0,246.634992060575
14:20:0,249.814842703863
14:25:0,254.562760853792
14:30:0,229.245704841449
14:35:0,260.626785335271
14:40:0,263.613730343578
14:45:0,234.159019232782
14:50:0,265.081398468163
14:55:0,265.245047524587
15:0:0,265.37873992957
15:5:0,266.201021335327
15:10:0,269.559148252254
15:15:0,273.730217171113
15:20:0,274.180915420418
15:25:0,274.227690191515
15:30:0,274.566085921545
15:35:0,276.899064286073
15:40:0,279.95102980818
15:45:0,282.335505382374
15:50:0,284.919265242249
15:55:0,285.175211839762
16:0:0,314.921426168729
16:5:0,291.89690242938
16:10:0,293.679487494707
16:15:0,297.431047298249
16:20:0,297.457399143491
16:25:0,300.159752425212
16:30:0,304.314824552972
16:35:0,306.70316586304
16:40:0,311.338538600774
16:45:0,313.108189758411
16:50:0,315.952565645134
16:55:0,319.964950157356
17:0:0,324.227563769422
17:5:0,326.762920300153
17:10:0,329.554368326142
17:15:0,299.784655988531
17:20:0,332.816421632402
17:25:0,334.290855238326
17:30:0,337.018861129829
17:35:0,341.064977972641
17:40:0,342.746019224797
17:45:0,343.016633484306
17:50:0,347.600984695718
17:55:0,348.863823571875
18:0:0,353.181615751676
18:5:0,354.449481234321
18:10:0,358.324030038751
18:15:0,363.015021258997
18:20:0,367.56047671176
18:25:0,369.699755508652
18:30:0,372.808679080903
18:35:0,376.284885532469
18:40:0,380.89790323773
18:45:0,384.376571760829
18:50:0,386.450160659887
18:55:0,388.154243439265
19:0:0,391.854042998532
19:5:0,396.543132804478
19:10:0,400.169714167061
19:15:0,403.844238077121
19:20:0,407.040933828905
19:25:0,411.206651639897
19:30:0,414.570173733391
19:35:0,415.002089328502
19:40:0,417.651334664092
19:45:0,447.22079656663
19:50:0,425.790802138351
19:55:0,429.510061907699
20:0:0,429.805935465172
20:5:0,431.142624663603
20:10:0,433.027507172324
20:15:0,433.941782225665
20:20:0,437.198779979433
20:25:0,441.450823452905
20:30:0,444.307953247185
20:35:0,449.228938290336
20:40:0,453.060143947105
20:45:0,457.414536873371
20:50:0,457.625632408654
20:55:0,459.171934102746
21:0:0,463.67031287821
21:5:0,466.872767222078
21:10:0,469.433685272652
21:15:0,443.677219370018
21:20:0,476.854941738723
21:25:0,477.980036012109
21:30:0,480.024484216773
21:35:0,484.865273213865
21:40:0,488.245200659229
21:45:0,488.901270394496
21:50:0,490.038723876587
21:55:0,494.892901516494
22:0:0,498.130107056764
22:5:0,500.155942111661
22:10:0,502.797458513217
22:15:0,507.0954392943
22:20:0,509.446692225032
22:25:0,512.710468526804
22:30:0,517.306385213824
22:35:0,518.775854347566
22:40:0,522.594014686887
22:45:0,525.660191585277
22:50:0,527.028992491158
22:55:0,528.045501001075
23:0:0,531.503366192829
23:5:0,533.688441948502
23:10:0,533.786493429098
23:15:0,537.234574788801
23:20:0,541.997562211507
23:25:0,544.874699129436
23:30:0,549.828372572096
23:35:0,554.251416001128
23:40:0,557.95937285574
23:45:0,558.038126580053
23:50:0,561.509122801773
23:55:0,562.143276742562
0:0:0,563.578466015362
0:5:0,566.669052289943
0:10:0,567.813089206773
0:15:0,569.751960307081
0:20:0,574.540777192202
0:25:0,578.924313664781
0:30:0,581.561539903717
0:35:0,585.099562580415
0:40:0,587.825180589684
0:45:0,592.708766619787
0:50:0,596.651521210225
0:55:0,599.094442350197
1:0:0,601.814827159102
1:5:0,604.34525299856
1:10:0,604.693679143175
1:15:0,606.757647927208
1:20:0,608.464486056175
1:25:0,613.049812361278
1:30:0,617.903735471499
1:35:0,618.438659427484
1:40:0,621.928172921468
1:45:0,623.600577458881
1:50:0,627.520147180615
1:55:0,628.125654216374
2:0:0,630.955369618512
2:5:0,635.151396778643
2:10:0,637.98836567389
2:15:0,641.158585886689
2:20:0,644.015177268738
2:25:0,646.432060010962
2:30:0,649.125100319528
2:35:0,652.271556804689
2:40:0,655.917113569282
2:45:0,660.191411771395
2:50:0,661.225154821488
2:55:0,661.314877685085
3:0:0,661.763588424939
3:5:0,664.721583309498
3:10:0,667.574451056242
3:15:0,668.160742400092
3:20:0,672.243068460157
3:25:0,675.64595001348
3:30:0,677.873266382972
3:35:0,679.34550823467
3:40:0,684.277938355494
3:45:0,688.654104624316
3:50:0,689.450841389544
3:55:0,693.087635535884
4:0:0,694.675658497649
4:5:0,697.696576184707
4:10:0,701.731612971764
4:15:0,702.110180154316
4:20:0,705.86412445928
4:25:0,709.966511139414
4:30:0,710.999778207781
4:35:0,713.4486073531
4:40:0,716.414432981797
4:45:0,719.71975006556
4:50:0,722.485984745932
4:55:0,724.397718581255
5:0:0,727.367379997241
5:5:0,731.542709589979
5:10:0,734.919304659814
5:15:0,738.288637470183
5:20:0,739.610138236675
5:25:0,742.865428168113
5:30:0,769.052350093513
5:35:0,745.514694700842
5:40:0,747.558381302431
5:45:0,748.850757686409
5:50:0,749.096938221701
5:55:0,750.245065816683
