Hora,Litros_consumidos
6:0:0,0.360021398115443
6:5:0,2.69235925542269
6:10:0,4.73546604223287
6:15:0,31.2378781776028
6:20:0,7.609289313061
6:25:0,12.072149826245
6:30:0,12.4316325792054
6:35:0,13.4439086800344
6:40:0,13.9524573037278
6:45:0,14.4985509712565
6:50:0,17.3364321238839
6:55:0,18.8773444073404
7:0:0,20.7171251898055
7:5:0,22.4598701718035
7:10:0,25.6041254172815
7:15:0,29.201434708424
7:20:0,33.7469973111452
7:25:0,37.4147160218238
7:30:0,39.970350894139
7:35:0,40.7405311660181
7:40:0,42.4850665888106
7:45:0,46.0412091172193
7:50:0,47.6522732195415
7:55:0,47.7544247315884
8:0:0,51.5764282521648
8:5:0,51.8546019955877
8:10:0,53.6479437702534
8:15:0,57.0191254815862
8:20:0,57.9905169296658
8:25:0,59.6825633128215
8:30:0,61.4560035978636
8:35:0,65.5906686070795
8:40:0,69.1549538464223
8:45:0,70.7744078441688
8:50:0,72.6640383649732
8:55:0,74.582749337526
9:0:0,77.2577253867513
9:5:0,80.2762824492121
9:10:0,80.3022298813801
9:15:0,81.2757200487662
9:20:0,84.1781178063119
9:25:0,88.1195935929576
9:30:0,93.0273699365537
9:35:0,93.5233273059629
9:40:0,98.0788697884308
9:45:0,102.425856673249
9:50:0,105.128762727402
9:55:0,106.746195502056
10:0:0,110.947130984679
10:5:0,112.398833936713
10:10:0,116.131605849596
10:15:0,120.537721729287
10:20:0,120.547191715916
10:25:0,124.054402659108
10:30:0,124.102729472243
10:35:0,126.054464321945
10:40:0,130.404541902897
10:45:0,132.945945771156
10:50:0,134.773358243751
10:55:0,135.956805699896
11:0:0,136.772466404695
11:5:0,136.79096364518
11:10:0,138.629664435616
11:15:0,139.510240049456
11:20:0,143.056312157464
11:25:0,147.305280977398
11:30:0,151.496776168393
11:35:0,153.955734511261
11:40:0,157.748356301821
11:45:0,158.544136851228
11:50:0,160.914478433513
11:55:0,163.7263439897
12:0:0,166.824229160138
12:5:0,168.896642268395
12:10:0,173.849535690019
12:15:0,202.155818070631
12:20:0,177.165729353664
12:25:0,180.710416929574
12:30:0,182.170313061295
12:35:0,183.280757929245
12:40:0,184.004110973957
12:45:0,187.414871775384
12:50:0,187.494158542633
12:55:0,191.43058549577
13:0:0,192.832425972625
13:5:0,195.28809345529
13:10:0,197.350274752878
13:15:0,198.354641419895
13:20:0,199.637048482788
13:25:0,201.374367433736
13:30:0,205.918085006498
13:35:0,209.297746414512
13:40:0,209.951797579993
13:45:0,211.977052390014
13:50:0,213.845879890493
13:55:0,215.333521605549
14:0:0,218.127370630275
14:5:0,221.685189860647
14:10:0,225.17513415945
14:15:0,225.410544109038
14:20:0,227.243527553199
14:25:0,229.36475098321
14:30:0,231.764830500699
14:35:0,232.62051236885
14:40:0,233.749835918827
14:45:0,235.53261600147
14:50:0,239.610599873412
14:55:0,242.172104114013
15:0:0,245.116970937938
15:5:0,245.511742325422
15:10:0,248.206557684276
15:15:0,253.028665867174
15:20:0,257.280366553431
15:25:0,260.298261283597
15:30:0,263.545898767922
15:35:0,267.643118443558
15:40:0,272.406950176938
15:45:0,274.016095323284
15:50:0,275.403494073904
15:55:0,276.283648359579
16:0:0,278.87620981836
16:5:0,280.45583072627
16:10:0,282.119369406882
16:15:0,286.929470515927
16:20:0,288.100694922032
16:25:0,291.712015369261
16:30:0,295.363519035838
16:35:0,299.743212037883
16:40:0,303.622980157456
16:45:0,306.100080374002
16:50:0,310.025866067282
16:55:0,310.059652733545
17:0:0,312.712556119315
17:5:0,316.374056554127
17:10:0,319.594109398451
17:15:0,320.702230400773
17:20:0,320.703596276478
17:25:0,322.365896583434
17:30:0,324.654733627231
17:35:0,324.72413315973
17:40:0,326.889914480983
17:45:0,353.13797191774
