Hora,Litros_consumidos
6:0:0,2.64966697478567
6:5:0,7.63108372373464
6:10:0,9.37652815001765
6:15:0,13.5342096517638
6:20:0,17.5056674996862
6:25:0,19.5137200465712
6:30:0,22.3789306989995
6:35:0,24.1361595927878
6:40:0,27.0364904949107
6:45:0,28.9275680211463
6:50:0,29.5098072311217
6:55:0,29.5966947060754
7:0:0,31.4703871583681
7:5:0,35.3206157676899
7:10:0,37.8911436637511
7:15:0,41.5472587444786
7:20:0,42.8263368781522
7:25:0,46.4908762179653
7:30:0,49.6536621270219
7:35:0,51.2729755493038
7:40:0,52.9768017094749
7:45:0,53.555095606771
7:50:0,55.4383094240149
7:55:0,57.9659660222007
8:0:0,60.5360757267873
8:5:0,61.412869233503
8:10:0,65.351356276521
8:15:0,69.099256781346
8:20:0,69.8329574215285
8:25:0,71.8091179775717
8:30:0,74.0765539435055
8:35:0,74.34239784533
8:40:0,76.5111603694608
8:45:0,77.0886520633505
8:50:0,80.9674148433595
8:55:0,83.3999696547183
9:0:0,86.8317748506202
9:5:0,91.6423261980665
9:10:0,95.9139787808187
9:15:0,100.575735808422
9:20:0,104.931925966863
9:25:0,106.590999273462
9:30:0,106.728874617228
9:35:0,111.390367167713
9:40:0,114.05674344119
9:45:0,118.488623738913
9:50:0,119.539156684816
9:55:0,123.635134592508
10:0:0,127.919777872423
10:5:0,130.93527376592
10:10:0,133.877811112781
10:15:0,137.284133873683
10:20:0,137.793844422152
10:25:0,138.390379581693
10:30:0,141.222782933626
10:35:0,145.716198479263
10:40:0,149.244465288755
10:45:0,151.025843105397
10:50:0,151.277650396528
10:55:0,154.205079765922
11:0:0,157.486460512266
11:5:0,158.943164316418
11:10:0,161.237133695549
11:15:0,162.653886717749
11:20:0,164.703312191573
11:25:0,168.984833043123
11:30:0,170.174130841235
11:35:0,173.346319259819
11:40:0,178.028203349773
11:45:0,179.164696061581
11:50:0,183.984477863864
11:55:0,187.815874339156
12:0:0,192.790312688585
12:5:0,193.388223318266
12:10:0,197.308244869928
12:15:0,202.279688585875
12:20:0,202.702845182221
12:25:0,206.61853471268
12:30:0,211.289152757701
12:35:0,213.647031484925
12:40:0,216.020153190888
12:45:0,217.24792030515
12:50:0,221.06466422653
12:55:0,222.452875836647
13:0:0,224.585697433784
13:5:0,224.698749685443
13:10:0,227.391965713499
13:15:0,229.434283672319
13:20:0,231.498818631599
13:25:0,232.124684822698
13:30:0,236.538468794687
13:35:0,241.530721205976
13:40:0,241.898321720863
13:45:0,245.264840310452
13:50:0,249.517290948736
13:55:0,253.9326343161
14:0:0,258.807030960735
14:5:0,263.611145837589
14:10:0,265.637300323915
14:15:0,266.601033409935
14:20:0,270.78545216252
14:25:0,275.2488832955
14:30:0,279.651532489055
14:35:0,281.876076836028
14:40:0,285.353242058549
14:45:0,286.918179148377
14:50:0,291.723503627675
14:55:0,294.386619119152
15:0:0,297.232105497235
15:5:0,298.09466742258
15:10:0,299.382108753112
15:15:0,299.874569684012
15:20:0,304.761215182738
15:25:0,305.479866516798
15:30:0,306.281928670021
15:35:0,306.77790423881
15:40:0,310.215856113497
15:45:0,311.613076392597
15:50:0,314.525769706991
15:55:0,314.657313529451
16:0:0,318.742083869812
16:5:0,320.081845235105
16:10:0,320.312520848218
16:15:0,323.322656391422
16:20:0,324.552676670314
16:25:0,328.920970606135
16:30:0,329.788764028793
16:35:0,333.68333259625
16:40:0,335.964213160551
16:45:0,337.839258859433
16:50:0,340.404914575241
16:55:0,340.829271375782
17:0:0,341.426711035133
17:5:0,346.190217372842
17:10:0,347.629149087825
17:15:0,348.769043996111
17:20:0,348.823502230907
17:25:0,353.493695842036
17:30:0,355.888395046608
17:35:0,357.779169753462
17:40:0,360.036403898772
17:45:0,364.141235622085
17:50:0,366.473436867421
17:55:0,369.495478080071
18:0:0,373.110979464033
18:5:0,376.875600701516
18:10:0,381.232547442615
18:15:0,382.357866129469
18:20:0,383.669008215554
18:25:0,387.996541152873
18:30:0,361.811443317863
18:35:0,394.099840818911
