Hora,Litros_consumidos
6:0:0,1.6899994423557
6:5:0,6.63827573237815
6:10:0,9.14202869488842
6:15:0,12.7029827223499
6:20:0,14.3467274489325
6:25:0,14.5434109078918
6:30:0,16.437468156016
6:35:0,20.9230868359037
6:40:0,24.7215903014911
6:45:0,26.4725717748684
6:50:0,30.0921620006389
6:55:0,34.9746226112282
7:0:0,35.5142931115769
7:5:0,39.5952690110733
7:10:0,41.8702487020573
7:15:0,43.3148550395493
7:20:0,47.6504174340897
7:25:0,52.2271213418634
7:30:0,54.1312848718578
7:35:0,54.3639970371712
7:40:0,55.9197352002503
7:45:0,58.8689184659068
7:50:0,63.100862101953
7:55:0,64.2314830877934
8:0:0,64.9672452164581
8:5:0,69.9215948900417
8:10:0,71.8137019657192
8:15:0,71.8666065264972
8:20:0,72.08680301263
8:25:0,73.9124306946408
8:30:0,74.0379384401018
8:35:0,78.2936123432602
8:40:0,79.8512337426122
8:45:0,107.322618270072
8:50:0,85.3325709307844
8:55:0,90.2146199744775
9:0:0,93.7894547609015
9:5:0,94.77909259356
9:10:0,97.6702739868511
9:15:0,100.61600240595
9:20:0,101.664833003628
9:25:0,102.634048189779
9:30:0,106.03888578857
9:35:0,109.687101434198
9:40:0,112.773032431628
9:45:0,114.149798673784
9:50:0,118.373941808928
9:55:0,119.758281851683
10:0:0,123.236434728828
10:5:0,124.090218654403
10:10:0,129.025058845569
10:15:0,132.405534991783
10:20:0,132.568207711962
10:25:0,132.907892625336
10:30:0,134.039963930788
10:35:0,136.13980010776
10:40:0,139.871336157598
10:45:0,141.04792527509
10:50:0,142.29760690714
10:55:0,142.722947524818
11:0:0,145.803862441994
11:5:0,148.472518955628
11:10:0,152.726997630181
11:15:0,157.557440004519
11:20:0,161.348845207207
11:25:0,164.211292737055
11:30:0,168.399974284223
11:35:0,171.159931974671
11:40:0,175.579004978425
11:45:0,178.747222849696
11:50:0,181.201695336594
11:55:0,184.991006336856
12:0:0,186.603820426222
12:5:0,186.690940675203
12:10:0,187.437572735929
12:15:0,187.793972229501
12:20:0,188.002116548601
12:25:0,188.776440775102
12:30:0,191.663175741105
12:35:0,193.529375728422
12:40:0,196.097894957217
12:45:0,200.685920191957
12:50:0,202.573895372323
12:55:0,202.598750595752
13:0:0,206.360332359536
13:5:0,207.613503308881
13:10:0,212.393931195125
13:15:0,216.78646908327
13:20:0,220.391405860252
13:25:0,222.952908977081
13:30:0,223.099687056722
13:35:0,223.612038416083
13:40:0,227.243903912999
13:45:0,231.708793715868
13:50:0,233.738968880225
13:55:0,238.58125307041
14:0:0,240.179350928857
14:5:0,241.634633671992
14:10:0,241.717730604375
14:15:0,244.887450751857
14:20:0,245.161811453034
14:25:0,245.526182417042
14:30:0,248.636240930486
14:35:0,250.021199179704
14:40:0,254.326120984009
14:45:0,256.688990242548
14:50:0,260.126444035197
14:55:0,265.115606802335
15:0:0,269.503695238498
15:5:0,273.086194655255
15:10:0,274.562346857663
15:15:0,278.508454722228
15:20:0,282.248029300876
15:25:0,284.690962446844
15:30:0,287.628788359816
15:35:0,290.139399291803
15:40:0,290.456494417307
15:45:0,293.974445136488
15:50:0,298.34861033062
15:55:0,299.232840542437
16:0:0,300.551715174329
16:5:0,302.283128490015
16:10:0,304.503841416304
16:15:0,306.062458220784
16:20:0,309.998545111833
16:25:0,310.312949221699
16:30:0,314.771782609568
16:35:0,314.913011872838
16:40:0,316.208871198335
16:45:0,321.014601621147
16:50:0,322.805711810772
16:55:0,325.993310634346
17:0:0,326.023821918903
17:5:0,327.934905313614
17:10:0,332.279201868166
17:15:0,335.666230541958
17:20:0,337.23962572161
17:25:0,337.256083085116
17:30:0,341.892211336618
17:35:0,343.418934623991
17:40:0,343.990533789283
17:45:0,345.359395415677
17:50:0,346.524877855027
17:55:0,348.003969933862
18:0:0,321.881790013924
18:5:0,352.557705560129
18:10:0,352.584209246181
18:15:0,357.434234216369
18:20:0,359.966306773012
18:25:0,360.266697719449
18:30:0,364.018956225812
18:35:0,367.931645897189
18:40:0,372.757629908131
18:45:0,375.054874867663
18:50:0,376.577415655197
18:55:0,378.599006407788
19:0:0,382.181828504593
19:5:0,383.473263995304
19:10:0,383.573183381094
19:15:0,387.219156976579
19:20:0,389.279238046658
19:25:0,393.223250540077
19:30:0,395.777192210805
19:35:0,399.781500671992
19:40:0,400.255023716948
19:45:0,403.35238347219
19:50:0,406.683816900798
19:55:0,409.686885906337
20:0:0,414.468142687399
20:5:0,418.635307979692
20:10:0,423.440722794288
20:15:0,426.547738392359
20:20:0,427.880228860217
20:25:0,430.007062596469
20:30:0,432.885543481039
20:35:0,434.463511624182
20:40:0,439.125225688774
20:45:0,442.5158945047
20:50:0,444.373566550106
20:55:0,445.274154395257
21:0:0,447.642290298859
21:5:0,452.274524366205
21:10:0,455.358811764356
21:15:0,458.185245312954
21:20:0,460.35428472171
21:25:0,463.572022009708
21:30:0,464.480788336115
21:35:0,465.156661020252
21:40:0,468.281888829279
21:45:0,468.810688255009
21:50:0,472.749566404514
21:55:0,476.920460451088
22:0:0,479.086164745446
22:5:0,481.837228455547
22:10:0,484.111283643309
22:15:0,484.351759992112
22:20:0,488.129647608531
22:25:0,492.282212442513
22:30:0,493.594953779838
22:35:0,494.542238823259
22:40:0,497.530440548588
22:45:0,500.37800802926
22:50:0,503.890544066843
22:55:0,506.414942047384
23:0:0,507.840672944121
23:5:0,509.030790160762
23:10:0,510.418068471785
23:15:0,512.786303386627
23:20:0,513.342182038002
23:25:0,516.60235095038
23:30:0,516.713203132332
23:35:0,518.499557910705
23:40:0,520.19188699867
23:45:0,522.174851706297
23:50:0,526.891586554026
23:55:0,527.284946844795
0:0:0,531.409993155938
0:5:0,533.346077017914
0:10:0,535.120874474176
0:15:0,537.715587873307
0:20:0,541.21421829139
0:25:0,544.573678914111
0:30:0,549.198068817939
0:35:0,551.345855052847
0:40:0,556.263152189269
0:45:0,559.79512071105
0:50:0,564.757180832374
0:55:0,567.927481434261
1:0:0,568.933233392162
1:5:0,573.762788224304
1:10:0,576.159596921496
1:15:0,579.450997941311
1:20:0,583.53712997264
1:25:0,586.682643024906
1:30:0,589.180959857791
1:35:0,589.562495840215
1:40:0,594.539923810259
1:45:0,598.556698027284
1:50:0,601.02271517428
1:55:0,604.676096733516
2:0:0,607.336010872938
2:5:0,609.975055622004
2:10:0,613.094901537569
2:15:0,617.969333450849
2:20:0,622.452110812823
2:25:0,626.109722495373
2:30:0,626.920067107147
2:35:0,630.40795755591
2:40:0,634.772005967836
2:45:0,638.732915918409
2:50:0,641.443468224579
2:55:0,644.178139011886
3:0:0,646.503431352185
3:5:0,647.52441005044
3:10:0,649.676416033996
3:15:0,652.157681775163
3:20:0,656.976014704347
3:25:0,658.330735847902
3:30:0,662.097985147358
3:35:0,664.993658944158
3:40:0,665.184771472384
3:45:0,669.364417297894
3:50:0,673.267891395103
3:55:0,674.417805279465
4:0:0,677.636025038847
4:5:0,681.009835683239
4:10:0,681.595977091025
4:15:0,684.091568481448
4:20:0,686.830620741909
4:25:0,690.003238165851
