Hora,Litros_consumidos
6:0:0,0.453589715855412
6:5:0,1.3054764168406
6:10:0,2.7244291450736
6:15:0,7.25393185833343
6:20:0,10.5470823626045
6:25:0,14.0161931273418
6:30:0,16.4202328844587
6:35:0,18.3292023893359
6:40:0,21.3850767694619
6:45:0,22.672703287705
6:50:0,23.0730714950988
6:55:0,24.3557643327319
7:0:0,27.1250594903229
7:5:0,27.4455151419936
7:10:0,28.8486846279328
7:15:0,29.2803776349317
7:20:0,30.5120236152052
7:25:0,31.5809225115354
7:30:0,32.2889495229736
7:35:0,33.4536807591984
7:40:0,36.1475406813438
7:45:0,36.6973409827876
7:50:0,39.5555871362148
7:55:0,43.2818220441658
8:0:0,47.3078165702294
8:5:0,48.0840196727107
8:10:0,48.7415382383734
8:15:0,48.764831190325
8:20:0,52.2117669071299
8:25:0,53.4392810287766
8:30:0,58.2332286807517
8:35:0,62.543277700304
8:40:0,66.3732063405953
8:45:0,68.4319997275402
8:50:0,70.802983604073
8:55:0,72.6924653177103
9:0:0,75.0486729328928
9:5:0,77.7964375601409
9:10:0,78.8023593772443
9:15:0,80.3478894186145
9:20:0,84.8923945467206
9:25:0,87.9745940732738
9:30:0,88.7403770743123
9:35:0,90.1347134645127
9:40:0,92.105518855183
9:45:0,96.8620555641861
9:50:0,98.9285663048898
9:55:0,101.991941043866
10:0:0,103.572087732863
10:5:0,107.984309645293
10:10:0,110.620750423077
10:15:0,112.920239230328
10:20:0,113.454866761312
10:25:0,118.121254024655
10:30:0,122.11848359001
10:35:0,126.665022975935
10:40:0,129.67936276875
10:45:0,100.200530836356
10:50:0,130.329030854077
10:55:0,132.970688291721
11:0:0,133.357520233678
11:5:0,134.0889643164
11:10:0,136.798440822894
11:15:0,137.30550918781
11:20:0,139.756460695833
11:25:0,143.444860882263
11:30:0,170.803907694579
11:35:0,146.00855826366
11:40:0,148.175479349469
11:45:0,150.796675064439
11:50:0,150.815214334629
11:55:0,153.829956947806
12:0:0,155.665057182712
12:5:0,157.240590625251
12:10:0,159.437666060408
12:15:0,159.510445794785
12:20:0,159.922616557192
12:25:0,162.273365176975
12:30:0,165.011623766023
12:35:0,167.552677458213
12:40:0,168.026826665517
12:45:0,172.619655005772
12:50:0,172.744983938641
12:55:0,175.378001997985
13:0:0,180.375840523242
13:5:0,181.792666349222
13:10:0,182.682088559321
13:15:0,187.411310941015
13:20:0,189.582226292312
13:25:0,191.074285955713
13:30:0,192.801201661798
13:35:0,193.911113514394
13:40:0,198.748812950197
13:45:0,199.88619470388
13:50:0,201.120574056327
13:55:0,202.86182753764
14:0:0,206.440744754967
14:5:0,208.983021666859
14:10:0,210.472328984286
14:15:0,212.933172908387
14:20:0,217.776934250835
14:25:0,218.029880865551
14:30:0,220.657551544379
14:35:0,222.933874320202
14:40:0,224.418294298671
14:45:0,226.720580649021
14:50:0,228.373890166404
14:55:0,229.840487658812
15:0:0,230.683145593906
15:5:0,234.497348081148
15:10:0,239.39008118166
15:15:0,239.623773258731
15:20:0,243.706311395596
15:25:0,247.002394168564
15:30:0,250.116935075366
15:35:0,254.083032236723
15:40:0,256.772829407966
15:45:0,258.250234060703
15:50:0,260.618044740774
15:55:0,262.78447571546
16:0:0,264.583209216791
16:5:0,267.099205543599
16:10:0,270.795308115203
16:15:0,271.156211700537
16:20:0,275.273752857789
16:25:0,276.123193850443
16:30:0,277.451910797278
16:35:0,278.865351388434
16:40:0,281.107311350793
16:45:0,285.32676523129
16:50:0,287.046241593981
16:55:0,288.187275762121
17:0:0,290.57373128391
17:5:0,292.247418483959
17:10:0,293.504461807356
17:15:0,293.86863821511
17:20:0,296.008912156743
17:25:0,297.047092536599
17:30:0,299.097676487097
17:35:0,302.402572811487
17:40:0,305.763026550653
17:45:0,306.934973310272
17:50:0,310.570906557046
17:55:0,312.781076993537
18:0:0,315.710858485163
18:5:0,320.29658370637
18:10:0,324.70702973889
18:15:0,329.431311312804
18:20:0,329.899892764594
18:25:0,333.695257742384
18:30:0,338.210347772367
18:35:0,340.220138268298
18:40:0,341.577497370201
18:45:0,341.764809464275
18:50:0,344.645149859363
18:55:0,347.631864292268
19:0:0,350.113984150147
19:5:0,352.43370956665
19:10:0,352.488982377887
19:15:0,357.095396215039
19:20:0,360.856668728014
19:25:0,363.715173348823
19:30:0,365.214459684629
19:35:0,367.508819575109
19:40:0,370.920250723676
19:45:0,374.417879029492
19:50:0,376.66310030505
19:55:0,379.043183838088
20:0:0,381.904973932049
20:5:0,384.880463358591
20:10:0,389.766685235946
20:15:0,390.636778953596
20:20:0,391.316409860657
20:25:0,395.833823028754
20:30:0,398.171021039747
20:35:0,402.538426566245
20:40:0,403.245672413442
20:45:0,404.927473682448
20:50:0,408.906879080754
20:55:0,413.725665361883
21:0:0,416.084685171257
21:5:0,418.393483418442
21:10:0,419.163627821935
21:15:0,424.063119676246
21:20:0,424.95614083104
21:25:0,427.433035338182
21:30:0,428.464146094822
21:35:0,432.383316173354
21:40:0,432.494370480996
21:45:0,434.864053832148
21:50:0,435.306230533265
21:55:0,439.893697136403
22:0:0,444.617782909381
22:5:0,446.124427220514
22:10:0,449.253565818868
22:15:0,453.493928572574
22:20:0,455.822438015027
22:25:0,456.312291737381
22:30:0,461.010402656507
22:35:0,463.643810766922
22:40:0,468.257780885234
22:45:0,470.202819125416
22:50:0,471.012143345333
22:55:0,474.135454019883
23:0:0,477.209667536554
23:5:0,478.40345866542
23:10:0,478.862695736547
23:15:0,479.134685471631
23:20:0,480.624945047082
23:25:0,481.22106598714
23:30:0,482.841111543821
23:35:0,486.951448200854
23:40:0,487.013884141631
23:45:0,488.579350333445
23:50:0,492.516759097379
23:55:0,496.536257532349
0:0:0,500.713625916726
0:5:0,505.151391862452
0:10:0,508.185724870844
0:15:0,509.510893750576
0:20:0,509.984077529176
0:25:0,512.51296088078
0:30:0,539.866459790791
0:35:0,518.307664832298
0:40:0,520.763685374391
0:45:0,525.129453019412
0:50:0,529.413135806347
0:55:0,532.418860555706
1:0:0,533.2769942683
1:5:0,537.334174612957
1:10:0,541.694751099943
1:15:0,545.853737929469
1:20:0,548.817132485235
1:25:0,550.176221378794
1:30:0,551.178240505133
1:35:0,554.74077258577
1:40:0,556.705152242706
1:45:0,560.940675580146
1:50:0,562.09796144698
1:55:0,562.741705935046
2:0:0,565.589560611957
2:5:0,567.569370552523
2:10:0,570.648191102225
2:15:0,572.284582548208
2:20:0,574.441376004187
2:25:0,575.046419274003
2:30:0,578.967207308913
2:35:0,580.396470507825
2:40:0,582.309862234631
2:45:0,584.388949230387
2:50:0,585.922027543219
2:55:0,586.096067606862
3:0:0,587.696810277632
3:5:0,587.889557589275
3:10:0,589.345077485869
