Hora,Litros_consumidos
6:0:0,1.2905531524588
6:5:0,4.31903837867998
6:10:0,6.47677050591062
6:15:0,-20.5278029557765
6:20:0,10.7117659724256
6:25:0,12.1270094818724
6:30:0,15.5157951766836
6:35:0,16.0842552448652
6:40:0,20.4049174750168
6:45:0,20.5399866444861
6:50:0,23.9154335556267
6:55:0,25.245339018998
7:0:0,28.0387869055567
7:5:0,31.7462847742246
7:10:0,34.2293905762031
7:15:0,61.0194135623199
7:20:0,38.0747349955785
7:25:0,39.0556272136226
7:30:0,41.5596086242929
7:35:0,41.8244731195594
7:40:0,42.645011911841
7:45:0,43.2399837657045
7:50:0,44.9732866365087
7:55:0,45.9436513206041
8:0:0,47.5087384976887
8:5:0,52.4811864464553
8:10:0,55.4521250583761
8:15:0,59.4868806611762
8:20:0,59.5955075660356
8:25:0,64.0244910110573
8:30:0,66.1419611594791
8:35:0,68.1531198102453
8:40:0,72.43905691487
8:45:0,77.1719953174972
8:50:0,79.4823072922485
8:55:0,81.1003795986701
9:0:0,110.096004895191
9:5:0,86.0488649726319
9:10:0,89.6196660465928
9:15:0,94.2650688419906
9:20:0,94.8248557037903
9:25:0,97.5855524689113
9:30:0,68.7279105729132
9:35:0,102.306200805792
9:40:0,104.778648616865
9:45:0,107.799281234048
9:50:0,111.414190554591
9:55:0,115.555723220901
10:0:0,115.96101081934
10:5:0,120.49069310167
10:10:0,121.23291029016
10:15:0,125.20625429164
10:20:0,125.416114911571
10:25:0,125.439373337176
10:30:0,129.651998935126
10:35:0,132.099237151046
10:40:0,135.114887846608
10:45:0,138.828848356356
10:50:0,140.031719880569
10:55:0,143.904743456307
11:0:0,146.59810035687
11:5:0,150.513824036685
11:10:0,152.764484994383
11:15:0,153.328208767095
11:20:0,156.684827484615
11:25:0,159.153692718263
11:30:0,163.020757042564
11:35:0,165.227083022656
11:40:0,165.732980789974
11:45:0,168.506944058065
11:50:0,172.284206532139
11:55:0,173.326278628529
12:0:0,175.727604982701
12:5:0,177.832482250192
12:10:0,180.571699473164
12:15:0,181.316636687881
12:20:0,182.431813769369
12:25:0,187.283710049527
12:30:0,188.622237745958
12:35:0,191.537044149333
12:40:0,195.56821003673
12:45:0,199.230004285926
12:50:0,201.978029532751
12:55:0,204.697189324037
13:0:0,175.863657411343
13:5:0,208.715973872023
13:10:0,208.925571282881
13:15:0,211.096773475578
13:20:0,211.59530463559
13:25:0,216.514364658059
13:30:0,242.781612396397
13:35:0,219.089834941284
13:40:0,223.034946833457
13:45:0,224.136753626351
13:50:0,228.428503419414
13:55:0,233.220062222229
14:0:0,235.428159877894
14:5:0,238.827844006473
14:10:0,240.02604283382
14:15:0,244.007563193367
14:20:0,244.430888380506
14:25:0,245.803732842901
14:30:0,248.059667463374
14:35:0,251.946531291495
14:40:0,253.440753092396
14:45:0,253.593539439699
14:50:0,255.084316826521
14:55:0,259.861857683926
