Hora,Litros_consumidos
6:0:0,4.39107527067537
6:5:0,7.67838385679151
6:10:0,7.88728221167263
6:15:0,35.4705313423289
6:20:0,14.9437723329709
6:25:0,16.8090361966818
6:30:0,21.0114077244019
6:35:0,22.0803747987896
6:40:0,25.4980042532042
6:45:0,29.1183372034706
6:50:0,32.7243013053112
6:55:0,35.2503905522101
7:0:0,38.3382188066747
7:5:0,39.4078920805371
7:10:0,39.9005187728899
7:15:0,14.748377692945
7:20:0,48.3771545288345
7:25:0,50.6299427134894
7:30:0,53.8410758827871
7:35:0,57.1293434538077
7:40:0,61.7303068883943
7:45:0,61.9388856434799
7:50:0,62.4220707771965
7:55:0,64.7200522871966
8:0:0,67.9354282333056
8:5:0,72.1639823103126
8:10:0,74.2355533812331
8:15:0,79.1764058681606
8:20:0,80.243764880102
8:25:0,83.9313692369077
8:30:0,88.5284210422152
8:35:0,89.1748518002063
8:40:0,92.1836405072186
8:45:0,92.486383013748
8:50:0,94.198588535607
8:55:0,95.3470686115609
9:0:0,96.3460262050834
9:5:0,99.0230492933059
9:10:0,101.925024981492
9:15:0,102.038274513253
9:20:0,104.78073281725
9:25:0,105.45890496947
9:30:0,105.608230934359
9:35:0,106.412530128528
9:40:0,107.407678073982
9:45:0,108.659839150901
9:50:0,112.625397827005
9:55:0,116.631667095949
10:0:0,119.637245206271
10:5:0,121.835445824091
10:10:0,125.652716615484
10:15:0,130.400267580017
10:20:0,133.443099742521
10:25:0,134.547933556915
10:30:0,138.031611368839
10:35:0,138.456799151673
10:40:0,143.149597283762
10:45:0,143.673291331567
10:50:0,145.121919479978
10:55:0,149.131713510012
11:0:0,151.592097453794
11:5:0,152.199090430107
11:10:0,155.102576728352
11:15:0,156.791441573203
11:20:0,158.326020080315
11:25:0,162.666347399999
11:30:0,167.35451370108
11:35:0,167.986502236175
11:40:0,170.318080840928
11:45:0,170.445888340943
11:50:0,172.863768824917
11:55:0,175.639876595518
12:0:0,179.278168480227
12:5:0,179.965290798071
12:10:0,182.427023024946
12:15:0,184.2811761071
12:20:0,186.55947746852
12:25:0,189.413115360157
12:30:0,189.991775538602
12:35:0,193.598859661739
12:40:0,196.591102987105
12:45:0,201.258825910069
12:50:0,202.655061302466
12:55:0,206.814909393195
13:0:0,210.164757352338
13:5:0,211.757910274685
13:10:0,213.696500714913
13:15:0,215.251605481756
13:20:0,219.961877528019
13:25:0,220.098926999126
13:30:0,191.430945245224
13:35:0,224.869742933679
13:40:0,228.868248860147
13:45:0,229.39131272446
13:50:0,233.251154488648
13:55:0,237.402575345178
14:0:0,237.922434612899
14:5:0,239.002292098485
14:10:0,239.839061819456
14:15:0,240.499423662567
14:20:0,242.09893771026
14:25:0,244.255756772717
14:30:0,245.236896309797
14:35:0,248.406530205694
14:40:0,251.905350125415
14:45:0,253.201893042986
14:50:0,257.7501205522
14:55:0,262.091893774129
15:0:0,265.587942043846
15:5:0,269.023679710367
15:10:0,272.535228146859
15:15:0,272.74833486165
15:20:0,276.570084175678
15:25:0,280.541576437523
15:30:0,283.606141953091
15:35:0,283.791421197362
15:40:0,287.54463591176
15:45:0,289.795880642298
15:50:0,291.065876674751
15:55:0,295.989025587467
16:0:0,300.454192414998
16:5:0,303.334088983266
16:10:0,306.444391685218
16:15:0,308.471152733974
16:20:0,312.621217592455
16:25:0,314.199922306154
16:30:0,316.308665000447
16:35:0,321.037309821609
16:40:0,321.045727856658
16:45:0,325.098024872859
16:50:0,328.104779047686
16:55:0,330.625601036685
17:0:0,333.640152651788
17:5:0,337.679686547095
17:10:0,340.018195878985
17:15:0,342.27316898398
17:20:0,345.055247230175
17:25:0,349.042980190036
17:30:0,349.974438069221
17:35:0,354.825929926873
17:40:0,355.182746885979
17:45:0,357.127265383038
17:50:0,359.227915525625
17:55:0,359.394867213896
18:0:0,360.496119706117
18:5:0,362.612895313021
18:10:0,367.377320388221
18:15:0,369.738433306666
18:20:0,371.635689944762
18:25:0,373.432825530724
18:30:0,375.333476011185
18:35:0,378.349499247135
18:40:0,382.129435829948
18:45:0,386.271412852681
18:50:0,389.565629220912
18:55:0,394.10800390305
19:0:0,394.83897646222
19:5:0,395.954109015721
19:10:0,400.663867683859
19:15:0,403.091852028275
19:20:0,406.016361948615
19:25:0,409.695246102762
19:30:0,410.237701581334
19:35:0,412.028469018628
19:40:0,414.229923739811
19:45:0,414.865636446709
19:50:0,417.08865510253
19:55:0,418.430903602351
20:0:0,423.170700474706
20:5:0,427.365964105166
20:10:0,428.932547946686
20:15:0,431.487329329452
20:20:0,431.763491214085
20:25:0,436.360433115652
20:30:0,438.445498629185
20:35:0,442.436779776259
20:40:0,443.989131110415
20:45:0,445.871682330408
20:50:0,447.730776692731
20:55:0,449.738489129888
21:0:0,453.950640235486
21:5:0,457.019955864219
21:10:0,460.793344975012
21:15:0,462.474066402569
21:20:0,463.069904554709
21:25:0,464.057649534404
21:30:0,466.068414152504
21:35:0,468.783653897419
21:40:0,472.755153912636
21:45:0,477.164728479265
21:50:0,479.021524051426
21:55:0,480.536416295355
22:0:0,454.818937298956
22:5:0,485.545268107654
22:10:0,486.458300007815
22:15:0,515.923167857053
22:20:0,491.633544503958
22:25:0,495.381946897299
22:30:0,495.863077957303
22:35:0,496.242774700733
22:40:0,498.171741860882
22:45:0,503.075149602267
22:50:0,505.50957826577
22:55:0,510.401269673116
23:0:0,512.326084391648
23:5:0,516.804978566714
23:10:0,517.291028895223
23:15:0,517.541713072246
23:20:0,520.413703513499
23:25:0,521.144802698254
23:30:0,522.235838788265
23:35:0,525.021230159014
23:40:0,528.183435457524
23:45:0,532.566865906434
23:50:0,533.075575578144
23:55:0,535.315375214591
0:0:0,536.316410711641
0:5:0,539.556892638937
0:10:0,539.918629679441
