Hora,Litros_consumidos
6:0:0,2.36173377451993
6:5:0,3.74674251979176
6:10:0,6.60064475738048
6:15:0,11.565602246555
6:20:0,14.9762871870314
6:25:0,15.6758911106729
6:30:0,17.3219640973838
6:35:0,19.4713415398533
6:40:0,19.9991685585595
6:45:0,21.7679288912517
6:50:0,24.6643650960425
6:55:0,25.1540012259024
7:0:0,29.0512261395934
7:5:0,32.8039549407259
7:10:0,36.8427508559634
7:15:0,40.7189378505011
7:20:0,45.1605061781223
7:25:0,48.1581300170958
7:30:0,74.2315961500373
7:35:0,53.4583898230824
7:40:0,58.2192689736166
7:45:0,62.4468523784395
7:50:0,64.5990447537002
7:55:0,68.7176679687649
8:0:0,73.174222030358
8:5:0,77.4555469591628
8:10:0,77.7353604572231
8:15:0,80.6365213798852
8:20:0,84.8587052784508
8:25:0,85.2505727014167
8:30:0,90.2028213068595
8:35:0,94.8793596342144
8:40:0,97.0502738700375
8:45:0,99.062615867367
8:50:0,101.794844132926
8:55:0,101.963286426065
9:0:0,103.873260156359
9:5:0,107.587322551133
9:10:0,108.759246762738
9:15:0,112.619030063637
9:20:0,116.197100774851
9:25:0,120.209788397761
9:30:0,121.473153956811
9:35:0,121.518496355099
9:40:0,126.382170138404
9:45:0,128.78316031668
9:50:0,132.884350962902
9:55:0,136.114120393912
10:0:0,138.457998349609
10:5:0,141.865099653148
10:10:0,144.451575425602
10:15:0,144.710070898705
10:20:0,149.265297220958
10:25:0,152.985058335618
10:30:0,157.739141264658
10:35:0,160.984691938712
10:40:0,161.88073646102
10:45:0,164.439313801596
10:50:0,167.79789153936
10:55:0,170.213350221301
11:0:0,170.270421469236
11:5:0,170.705591003067
11:10:0,174.207699070684
11:15:0,199.341270207239
11:20:0,175.282911399466
11:25:0,179.353922400331
11:30:0,183.824885529808
11:35:0,187.084803664549
11:40:0,189.362670765564
11:45:0,191.930315951947
11:50:0,192.561963496831
11:55:0,194.657297035292
12:0:0,196.920630956175
12:5:0,198.178306069078
12:10:0,202.551140769717
12:15:0,206.077726647853
12:20:0,210.38928414735
12:25:0,211.310959761096
12:30:0,211.414749946181
12:35:0,215.804131018689
12:40:0,218.334036646493
12:45:0,219.913709533561
12:50:0,223.812018452118
12:55:0,228.373226147442
13:0:0,228.397101328726
13:5:0,230.620015616807
13:10:0,231.19581770998
13:15:0,232.895092195768
13:20:0,236.370893205009
13:25:0,238.699965315708
13:30:0,243.319818377913
13:35:0,245.816736615892
13:40:0,249.575387452546
13:45:0,253.412282339278
13:50:0,256.389867843006
13:55:0,259.551535389407
14:0:0,264.163194195368
14:5:0,265.886988397281
14:10:0,266.374310463061
14:15:0,269.77815197848
14:20:0,273.963340672758
14:25:0,276.043791620247
14:30:0,276.974727580061
14:35:0,278.713674268435
14:40:0,279.99872990867
14:45:0,254.497879159201
14:50:0,287.356330877965
14:55:0,292.034275178899
15:0:0,263.011480649626
15:5:0,295.182220676834
15:10:0,299.722372311981
15:15:0,300.17657183229
15:20:0,304.18334698746
15:25:0,308.300228282682
15:30:0,308.96326639507
15:35:0,310.740464543843
15:40:0,312.834690673459
15:45:0,315.413738749561
15:50:0,319.454368070321
15:55:0,320.893790690957
16:0:0,322.647388487897
16:5:0,327.147371352363
16:10:0,329.68158718758
16:15:0,333.314004965048
16:20:0,337.490534783152
16:25:0,339.586707186793
16:30:0,310.579215340695
16:35:0,340.718138619038
16:40:0,341.88293365343
16:45:0,342.672970015694
16:50:0,346.698168255919
16:55:0,349.9144610989
17:0:0,352.214203612323
17:5:0,354.150758474231
17:10:0,358.000033515904
17:15:0,358.973770594096
17:20:0,360.904707753529
17:25:0,364.986654823715
17:30:0,365.560165160163
17:35:0,366.3959675148
17:40:0,369.953070132341
17:45:0,374.798320181498
17:50:0,377.459504757706
17:55:0,377.837786209064
18:0:0,378.401962452835
18:5:0,380.70962896459
18:10:0,382.750282406104
18:15:0,386.593164188496
18:20:0,391.439130421746
18:25:0,391.760083666211
18:30:0,392.945470921597
18:35:0,396.414541284175
18:40:0,396.833755437099
18:45:0,401.298796792032
18:50:0,403.015162001628
18:55:0,407.326916430009
19:0:0,409.610206191968
19:5:0,412.361568468051
19:10:0,412.974358776653
19:15:0,415.908005706268
19:20:0,420.059030301727
19:25:0,421.942689477775
19:30:0,422.062859488329
19:35:0,424.848950177408
19:40:0,427.351596113391
19:45:0,431.438606781175
19:50:0,434.967786274613
19:55:0,438.909825578275
20:0:0,443.693679295365
20:5:0,446.002179724554
20:10:0,449.013484014905
20:15:0,449.09158953913
20:20:0,450.234488397678
20:25:0,454.469662152806
20:30:0,456.178512495763
20:35:0,458.423127156742
20:40:0,460.544577747917
20:45:0,431.063708844025
20:50:0,462.34953941105
20:55:0,464.909794417371
21:0:0,467.761633810578
21:5:0,469.460388951664
21:10:0,470.504387754449
21:15:0,472.987795865494
21:20:0,477.538108945343
21:25:0,480.625166387706
21:30:0,485.006687372088
21:35:0,489.838021648751
21:40:0,494.833554188653
21:45:0,523.711731711832
21:50:0,503.042906932114
21:55:0,504.042898096584
22:0:0,507.9901016137
22:5:0,508.367359905084
22:10:0,509.822312517056
22:15:0,509.849551057678
22:20:0,512.433538852466
22:25:0,516.407750041992
22:30:0,518.438207091249
22:35:0,520.888208036289
22:40:0,524.269994430606
