Hora,Litros_consumidos
6:0:0,1.25492347665657
6:5:0,5.58528286358145
6:10:0,6.17593071364722
6:15:0,9.05842829509119
6:20:0,9.22502789010237
6:25:0,13.7173475209072
6:30:0,18.6296439302153
6:35:0,23.3557795759399
6:40:0,25.49297156748
6:45:0,27.9314645443392
6:50:0,28.5235029557913
6:55:0,29.9357519055746
7:0:0,33.2489120941711
7:5:0,34.9185902476361
7:10:0,35.6749222845059
7:15:0,37.4341209871437
7:20:0,37.8802205477018
7:25:0,41.3398699399007
7:30:0,43.4111304151506
7:35:0,48.1632210658649
7:40:0,49.7877281618669
7:45:0,79.7001604362303
7:50:0,58.9491347864889
7:55:0,59.0447405926887
8:0:0,59.4212579521727
8:5:0,60.349806126067
8:10:0,62.6905039991294
8:15:0,67.1078465644508
8:20:0,71.4097720199351
8:25:0,73.7694371117456
8:30:0,77.6226365420129
8:35:0,82.2123091666278
8:40:0,85.1998603722029
8:45:0,85.5900321006999
8:50:0,88.2647670773068
8:55:0,90.5760256299576
9:0:0,91.6360380699769
9:5:0,94.1897905622257
9:10:0,95.9409170139095
9:15:0,96.431986807974
9:20:0,98.205355013767
9:25:0,98.2441652985671
9:30:0,124.841449824477
9:35:0,104.311089080255
9:40:0,106.711619062302
9:45:0,108.833312177398
9:50:0,109.165423329473
9:55:0,110.445622648893
10:0:0,115.026883977784
10:5:0,117.941887809344
10:10:0,119.690117525878
10:15:0,123.303630361856
10:20:0,123.751005750685
10:25:0,127.610855868284
10:30:0,130.449729581934
10:35:0,133.206068557191
10:40:0,135.651792929989
10:45:0,139.892521094273
10:50:0,144.184821974444
10:55:0,147.154968660695
11:0:0,147.681934746183
11:5:0,151.311985107445
11:10:0,151.380880480178
11:15:0,154.255122449406
11:20:0,157.645409922293
11:25:0,160.390036734199
11:30:0,163.320075320172
11:35:0,166.331747084774
11:40:0,167.507449774252
11:45:0,169.391609577833
11:50:0,170.082175425133
11:55:0,173.145131439526
12:0:0,173.350644835774
12:5:0,177.208502653959
12:10:0,181.42548617876
12:15:0,181.513628218585
12:20:0,185.401985517899
12:25:0,185.458704901531
12:30:0,186.762536422474
12:35:0,190.418267555784
12:40:0,192.046768284045
12:45:0,195.204825900076
12:50:0,195.702708492673
12:55:0,200.652414627769
13:0:0,205.544937971665
13:5:0,207.211837970226
13:10:0,208.89136557351
13:15:0,237.942015956692
13:20:0,216.864872566964
13:25:0,217.283649519013
13:30:0,221.873134259492
13:35:0,226.672719697294
13:40:0,230.944572011594
13:45:0,232.462333639376
13:50:0,232.862100134003
13:55:0,233.811238387204
14:0:0,237.877923867856
14:5:0,239.022101174131
14:10:0,239.87967991461
14:15:0,242.13917447093
14:20:0,244.738683328917
14:25:0,244.786263018226
14:30:0,245.868930062627
14:35:0,249.923203597367
14:40:0,254.203111621233
14:45:0,255.148607829432
14:50:0,255.707445704616
14:55:0,256.998256470965
15:0:0,259.736991076384
15:5:0,260.893441381228
15:10:0,263.423486562496
15:15:0,263.812849610232
15:20:0,267.119137995828
15:25:0,268.315798251814
