Hora,Litros_consumidos
6:0:0,3.36099947179872
6:5:0,3.84188166087516
6:10:0,6.90890750932159
6:15:0,9.28664701682531
6:20:0,9.65135340553163
6:25:0,14.6360931373535
6:30:0,19.6002931521146
6:35:0,23.511956321284
6:40:0,25.964432567589
6:45:0,27.803994479238
6:50:0,32.0476943411959
6:55:0,32.3262377658891
7:0:0,57.9421778484168
7:5:0,34.9523024387452
7:10:0,35.5316146115311
7:15:0,38.3980402800282
7:20:0,39.2358940883404
7:25:0,40.7994702193793
7:30:0,42.0053401282176
7:35:0,44.4533757962037
7:40:0,44.6561483068418
7:45:0,48.3224964808233
7:50:0,51.9469871043077
7:55:0,55.3798070922378
8:0:0,55.5050953082503
8:5:0,56.9377206214382
8:10:0,60.172353549692
8:15:0,61.280663257181
8:20:0,61.884725600615
8:25:0,64.2119757432094
8:30:0,67.4546829266015
8:35:0,69.4567525351616
8:40:0,73.2752891843359
8:45:0,75.2855924917658
8:50:0,77.0171354564053
8:55:0,79.946789327358
9:0:0,83.7142259904587
9:5:0,86.4870828890774
9:10:0,89.8761801773516
9:15:0,90.6336162458702
9:20:0,92.9200339455789
9:25:0,94.180658490393
9:30:0,94.3648082151721
9:35:0,96.6865495897276
9:40:0,98.0772792656247
9:45:0,98.8731508330687
9:50:0,102.985081604009
9:55:0,107.97169729089
10:0:0,111.66164710625
10:5:0,115.235442252033
10:10:0,116.701028546048
10:15:0,120.502070238056
10:20:0,121.124867174771
10:25:0,121.47785614371
10:30:0,122.218137753893
10:35:0,122.686349798335
10:40:0,125.344341585812
10:45:0,125.427992892968
10:50:0,129.727554295409
10:55:0,131.354114029702
11:0:0,135.043991690367
11:5:0,137.905156568659
11:10:0,138.152690634827
11:15:0,143.094557226296
11:20:0,144.08226707093
11:25:0,144.748439712748
11:30:0,149.094112300621
11:35:0,153.330199455637
11:40:0,154.343600300135
11:45:0,159.038871874252
11:50:0,162.674457510518
11:55:0,165.718587719113
12:0:0,167.908517876424
12:5:0,168.91745107678
12:10:0,171.216810277682
12:15:0,171.656920700227
12:20:0,174.85987862267
12:25:0,176.590848416104
12:30:0,178.28499290164
12:35:0,180.55199618626
12:40:0,181.602874879182
12:45:0,182.742878704102
12:50:0,183.985736584629
12:55:0,185.07867815048
13:0:0,187.405423967562
13:5:0,191.707401971952
13:10:0,193.145222693426
13:15:0,194.496501430028
13:20:0,195.380819155069
13:25:0,196.467097133928
13:30:0,200.459686568135
13:35:0,203.791993821978
13:40:0,207.877088279683
13:45:0,211.516426024315
13:50:0,213.049306563248
13:55:0,213.529368704747
14:0:0,218.320369800737
14:5:0,218.347598847786
14:10:0,222.890828371306
14:15:0,226.025572959511
14:20:0,230.407480417488
14:25:0,233.059380079546
14:30:0,234.203196237136
14:35:0,238.947664643834
14:40:0,239.674665196698
14:45:0,243.023371233519
14:50:0,247.398784848152
14:55:0,250.300376091009
15:0:0,253.828519896045
15:5:0,255.387300824254
15:10:0,256.369549971623
15:15:0,257.663534172742
15:20:0,260.306308582357
15:25:0,260.431745104056
15:30:0,261.564028303442
15:35:0,266.365020798285
15:40:0,270.857136996835
15:45:0,275.082692277038
15:50:0,277.858837124498
15:55:0,278.416674510935
16:0:0,278.631120681876
16:5:0,283.230414983211
16:10:0,283.336422273353
16:15:0,283.517645179228
16:20:0,287.878318766868
16:25:0,288.504800403911
16:30:0,316.949515844478
16:35:0,295.830774344714
16:40:0,295.927137657627
16:45:0,299.07076806215
16:50:0,302.207611686849
16:55:0,302.98770623045
17:0:0,307.734451241842
17:5:0,309.494699153381
17:10:0,313.441714515693
17:15:0,318.086435381906
17:20:0,322.712375177463
17:25:0,324.98493145144
17:30:0,329.844750505962
17:35:0,334.734340116196
17:40:0,339.293871191466
17:45:0,339.878140496926
17:50:0,344.531776572313
17:55:0,347.996679485592
18:0:0,350.135352304382
18:5:0,353.50413682679
18:10:0,354.332796654471
18:15:0,355.917558139837
18:20:0,358.835855718339
18:25:0,361.666663614623
18:30:0,364.336787565135
18:35:0,364.578631913646
18:40:0,368.654854323437
18:45:0,368.838424949087
18:50:0,370.271513688217
18:55:0,374.869219132563
19:0:0,378.044951492381
19:5:0,378.560458888912
19:10:0,382.028017438094
19:15:0,385.337806317163
19:20:0,386.552488660043
19:25:0,388.905878230124
19:30:0,390.899124440297
19:35:0,391.540511739552
19:40:0,394.546858620644
19:45:0,396.598859202887
19:50:0,399.655154737418
19:55:0,401.594212497261
20:0:0,405.291407850395
20:5:0,407.297564846037
20:10:0,407.686283079378
20:15:0,412.540191405227
20:20:0,413.033915787407
20:25:0,416.857779578066
20:30:0,419.659983479839
20:35:0,420.167690997665
20:40:0,421.16190102971
20:45:0,449.209161036728
20:50:0,426.255412670257
20:55:0,428.090905567127
21:0:0,432.101050344491
21:5:0,437.005809069035
21:10:0,441.101835896114
21:15:0,445.173522606247
21:20:0,449.164829717732
21:25:0,451.594704889097
21:30:0,451.704541174185
21:35:0,454.383447174961
21:40:0,458.5046189662
21:45:0,460.638347774213
21:50:0,460.814181433244
21:55:0,465.182286343164
22:0:0,469.845052304233
22:5:0,473.90043506811
22:10:0,474.201466615229
22:15:0,475.755587755882
22:20:0,478.059389238152
22:25:0,482.712867235038
22:30:0,485.5960153427
22:35:0,486.666241684417
22:40:0,491.464632816398
22:45:0,492.7420721692
22:50:0,496.037959065161
22:55:0,496.78062498414
23:0:0,500.704793252684
23:5:0,503.988532230922
23:10:0,504.646171738742
23:15:0,534.289710154421
23:20:0,512.887463659534
23:25:0,514.430491496984
23:30:0,518.510729739625
23:35:0,519.23578551795
23:40:0,522.317889476992
23:45:0,527.174746009762
23:50:0,529.889549999743
23:55:0,533.418584843189
0:0:0,536.505186432319
0:5:0,541.448648302714
0:10:0,545.383745131248
0:15:0,573.595049151183
0:20:0,550.12818356567
0:25:0,553.160097682631
0:30:0,556.20705108232
0:35:0,559.051326783469
0:40:0,562.513187821896
0:45:0,564.711453608503
0:50:0,566.596469240587
0:55:0,569.550758816938
1:0:0,573.743893037358
1:5:0,574.54976634136
1:10:0,576.394300783289
1:15:0,580.586105345695
1:20:0,581.766451160694
1:25:0,585.277624179396
1:30:0,586.824659014534
1:35:0,591.314224807461
1:40:0,594.751699703285
1:45:0,596.830317735467
1:50:0,598.731526191009
1:55:0,602.240297193752
2:0:0,606.954979850425
2:5:0,610.166566025305
2:10:0,614.715355397365
2:15:0,616.150861272749
2:20:0,618.934384723155
2:25:0,622.427478744878
2:30:0,625.770045655448
2:35:0,629.898646670595
2:40:0,633.251946062718
2:45:0,633.943065745273
2:50:0,634.758071083705
2:55:0,638.267192689932
3:0:0,641.95632440079
3:5:0,642.166874864942
3:10:0,643.434278161314
3:15:0,645.00437031542
3:20:0,645.65155697942
3:25:0,646.540424215034
3:30:0,650.763974891981
3:35:0,653.955195943579
3:40:0,657.886375313598
3:45:0,658.60178726632
3:50:0,659.833232888115
3:55:0,663.797866627404
4:0:0,668.762463133677
4:5:0,672.911579531349
4:10:0,672.929604797421
4:15:0,675.243819768843
4:20:0,679.70025723542
4:25:0,682.923791763956
4:30:0,685.55572526676
4:35:0,689.11743541869
4:40:0,691.072371705645
4:45:0,694.381213937571
4:50:0,695.52382489355
4:55:0,696.895865523204
5:0:0,700.26949233474
5:5:0,704.062330781582
5:10:0,704.742124246131
5:15:0,708.160986385703
5:20:0,711.011570495853
5:25:0,711.178723103282
5:30:0,712.049268542146
5:35:0,715.960440485264
5:40:0,717.109134688919
5:45:0,720.046839703237
5:50:0,721.533820647198
5:55:0,724.611215716896
