Hora,Litros_consumidos
6:0:0,0.146876163111657
6:5:0,4.93470509797697
6:10:0,8.77011330784267
6:15:0,10.2986851243128
6:20:0,13.6151147628154
6:25:0,15.7528101523704
6:30:0,16.573762981514
6:35:0,17.6858760330688
6:40:0,20.692984635489
6:45:0,45.8980251321078
6:50:0,25.2834521010763
6:55:0,30.1965108794809
7:0:0,30.6836963109066
7:5:0,35.2976479220206
7:10:0,38.3979433089459
7:15:0,39.2395053686455
7:20:0,44.1674565951707
7:25:0,48.4324367075794
7:30:0,48.7675671612164
7:35:0,49.9384266253691
7:40:0,53.2405506134383
7:45:0,24.9721399314495
7:50:0,55.8776481099341
7:55:0,57.1233923969371
8:0:0,58.9292127239574
8:5:0,59.5251886834934
8:10:0,59.6772313513564
8:15:0,60.1313093676513
8:20:0,63.7573097190607
8:25:0,64.9317340592912
8:30:0,64.9869945709044
8:35:0,68.4541901416315
8:40:0,68.9813896455114
8:45:0,73.6028534313485
8:50:0,74.958841160989
8:55:0,75.5645123294503
9:0:0,78.7222018856645
9:5:0,82.8671141753438
9:10:0,86.7974022532158
9:15:0,91.199705550446
9:20:0,91.8470915165239
9:25:0,92.1957969643179
9:30:0,96.1287185428383
9:35:0,97.6523594297915
9:40:0,100.465380776376
9:45:0,104.064212281745
9:50:0,108.416306959815
9:55:0,112.235691050361
10:0:0,113.100610126211
10:5:0,115.382462311981
10:10:0,115.718723234562
10:15:0,115.800945399836
10:20:0,120.228091048909
10:25:0,122.947819650419
10:30:0,127.077688696959
10:35:0,131.686178575957
10:40:0,136.645746362334
10:45:0,137.294084571476
10:50:0,139.819764373173
10:55:0,142.744557845637
11:0:0,142.855361849207
11:5:0,143.510840335131
11:10:0,146.902855986361
11:15:0,149.468446209967
11:20:0,152.543340190262
11:25:0,155.053752270657
11:30:0,155.804975412841
11:35:0,156.526650902305
11:40:0,158.533018444132
11:45:0,160.071433409937
11:50:0,162.956986479192
11:55:0,164.528237846189
12:0:0,169.393263212302
12:5:0,171.878071284485
12:10:0,175.122546245254
12:15:0,179.688736837453
12:20:0,181.777523576195
12:25:0,182.156428360169
12:30:0,184.437259015946
12:35:0,186.754639828458
12:40:0,190.603971690074
12:45:0,194.748013644953
12:50:0,197.909756477451
12:55:0,199.419428999193
13:0:0,200.820452237317
13:5:0,205.72884930586
13:10:0,207.789913608768
13:15:0,208.890050359532
13:20:0,213.429931485385
13:25:0,214.857398880976
13:30:0,219.427164398678
13:35:0,222.685612835291
13:40:0,224.323313412352
13:45:0,226.576267736687
13:50:0,228.898705621132
13:55:0,229.145310165286
14:0:0,233.624118191437
14:5:0,238.591225335333
14:10:0,239.971522607842
14:15:0,240.51622916693
14:20:0,241.578919390634
14:25:0,245.333574002623
14:30:0,250.067104918062
14:35:0,250.318996390951
14:40:0,253.257902218743
14:45:0,257.341829836904
14:50:0,260.721531486788
14:55:0,262.204993811787
15:0:0,265.954632890305
15:5:0,269.823237421094
15:10:0,272.77966436638
15:15:0,276.01373460131
15:20:0,279.460069329944
15:25:0,279.849054501604
15:30:0,280.435091508408
15:35:0,283.616403683818
15:40:0,286.061120832615
15:45:0,287.330736198414
15:50:0,289.802595431566
15:55:0,294.24118354771
16:0:0,295.189964785885
16:5:0,298.480000690099
16:10:0,303.37315543956
16:15:0,307.369997748404
16:20:0,310.837580033597
16:25:0,315.024600689144
16:30:0,342.54416938457
16:35:0,319.058162442656
16:40:0,323.424808884319
16:45:0,324.362500449261
16:50:0,328.015572470888
16:55:0,328.968522011953
17:0:0,329.24275214482
17:5:0,332.310448512242
17:10:0,334.783482298883
17:15:0,334.859155375713
17:20:0,335.31781629058
17:25:0,340.145330529993
17:30:0,312.079974809113
17:35:0,342.151703723169
17:40:0,346.868652902293
17:45:0,348.475418568273
17:50:0,349.882253623158
17:55:0,350.703126688531
18:0:0,351.71614083643
18:5:0,353.897679039376
18:10:0,354.840461842829
18:15:0,355.604307728839
18:20:0,355.68663950712
18:25:0,356.68187255863
18:30:0,357.931274051262
18:35:0,361.584284225119
18:40:0,362.639466291053
18:45:0,362.957447312433
18:50:0,363.052187276743
18:55:0,365.702423539806
19:0:0,366.091610679147
19:5:0,370.203848326567
19:10:0,370.9985907382
19:15:0,375.380718181852
19:20:0,380.160035868356
19:25:0,383.349770953618
19:30:0,385.2489858503
19:35:0,389.763589648862
19:40:0,393.790982495292
19:45:0,395.885255438594
19:50:0,398.962550510658
19:55:0,402.221588127754
20:0:0,406.42497245864
20:5:0,411.11776182933
20:10:0,414.070116947888
20:15:0,415.54194278
20:20:0,416.891176383806
20:25:0,418.807547689364
20:30:0,422.924860433337
20:35:0,425.57406694038
20:40:0,430.355780354189
20:45:0,430.735997586169
20:50:0,433.935038457229
20:55:0,436.944666181905
21:0:0,440.368845931982
21:5:0,442.841950370054
21:10:0,442.906937873932
21:15:0,446.547006419813
21:20:0,448.08281382374
21:25:0,449.752177916869
21:30:0,451.910755295834
21:35:0,455.704225221438
21:40:0,458.574551229688
21:45:0,487.472245083767
21:50:0,464.571584400169
21:55:0,465.642720761405
22:0:0,470.124942648428
22:5:0,474.733524955541
22:10:0,477.902441949392
22:15:0,480.69372585829
22:20:0,485.503413580012
22:25:0,489.502803711627
22:30:0,490.792750422301
22:35:0,491.187015504978
22:40:0,492.083260642286
22:45:0,496.195682064814
22:50:0,500.2677513164
22:55:0,501.298556710276
23:0:0,502.132340619377
23:5:0,506.133421786621
23:10:0,510.174670818507
23:15:0,513.086151972804
23:20:0,514.180670143933
23:25:0,514.649287859105
23:30:0,517.750866885254
23:35:0,518.270658371742
23:40:0,522.253556972561
23:45:0,526.892433745709
23:50:0,529.130005662621
23:55:0,529.494537181848
0:0:0,533.823324977325
0:5:0,534.741967588399
0:10:0,536.016031264012
0:15:0,537.503650305994
0:20:0,537.809293049978
0:25:0,542.225671346611
0:30:0,542.38455712392
0:35:0,543.765386217141
0:40:0,546.929884317362
0:45:0,551.419835832678
0:50:0,555.697552456367
0:55:0,558.226214988515
1:0:0,559.613921031853
1:5:0,560.214968760699
1:10:0,560.379224483121
1:15:0,563.677888481471
1:20:0,567.315394902016
1:25:0,570.328811509652
1:30:0,571.948160929206
1:35:0,575.236058928979
1:40:0,575.52607749431
1:45:0,576.397357934286
1:50:0,579.70984997314
1:55:0,583.75630938377
2:0:0,588.3584050006
2:5:0,593.005082753538
2:10:0,595.062900590341
2:15:0,599.946444896713
2:20:0,601.212569344656
2:25:0,603.639902152575
2:30:0,605.73829884975
2:35:0,608.745519256501
2:40:0,613.454009403672
2:45:0,615.168671691581
2:50:0,619.720769856002
2:55:0,622.502359125382
3:0:0,622.816792310331
3:5:0,624.34346314285
3:10:0,625.669124110326
3:15:0,625.807496319769
3:20:0,627.532461474062
3:25:0,631.567588788669
3:30:0,633.746167791922
3:35:0,637.610891371509
3:40:0,639.372814001782
3:45:0,643.96458518277
3:50:0,645.871490812803
3:55:0,647.038024643272
4:0:0,649.34006894951
4:5:0,653.736744627338
4:10:0,658.158256142765
4:15:0,661.245112200589
4:20:0,664.427934902748
4:25:0,665.343584771647
4:30:0,666.552628206071
4:35:0,670.806471519196
4:40:0,674.441911886704
4:45:0,674.815769544213
4:50:0,675.917787987241
4:55:0,677.93981415576
5:0:0,681.590736122909
5:5:0,684.104093460614
5:10:0,685.634857756823
5:15:0,688.756838506663
5:20:0,693.199417600658
5:25:0,696.385789955177
5:30:0,700.571573029771
5:35:0,703.220806080604
5:40:0,706.781837419137
5:45:0,708.54557363103
5:50:0,711.710316363122
5:55:0,714.23196077761
