Hora,Litros_consumidos
6:0:0,2.1005540803575
6:5:0,5.38132370984427
6:10:0,8.01545796653032
6:15:0,12.9286318496864
6:20:0,14.0236750648459
6:25:0,15.6767314697264
6:30:0,18.8497753624179
6:35:0,19.4511574139214
6:40:0,19.6022933074936
6:45:0,20.0740054014622
6:50:0,21.2349461935635
6:55:0,24.3253427550897
7:0:0,28.4706718491218
7:5:0,32.4025316069672
7:10:0,33.7926943949924
7:15:0,4.79493381143902
7:20:0,38.8998830956073
7:25:0,40.4430590486845
7:30:0,42.7353465660866
7:35:0,45.7777813972444
7:40:0,50.5567502278686
7:45:0,52.2093595988525
7:50:0,53.9477348643332
7:55:0,54.5489116406504
8:0:0,56.1543267507868
8:5:0,60.3798894262195
8:10:0,64.7733700120371
8:15:0,68.6386081668241
8:20:0,70.5770811578641
8:25:0,72.5531278140318
8:30:0,73.1323797839785
8:35:0,77.4633213484495
8:40:0,80.3780881317913
8:45:0,81.5601403158213
8:50:0,82.9510937269679
8:55:0,84.3756294895511
9:0:0,87.3781167125127
9:5:0,89.3165663510979
9:10:0,91.4682369834463
9:15:0,96.3814630639488
9:20:0,98.058004262649
9:25:0,101.303672824547
9:30:0,106.054532460125
9:35:0,106.668813146433
9:40:0,110.782490208421
9:45:0,115.445039012763
9:50:0,116.454299928909
9:55:0,118.506415646432
10:0:0,120.626538669304
10:5:0,124.214910018402
10:10:0,127.179877586667
10:15:0,129.876314751502
10:20:0,130.20856717939
10:25:0,133.365778994445
10:30:0,133.969143750426
10:35:0,138.296681101998
10:40:0,140.924289766265
10:45:0,141.416808821311
10:50:0,145.937591422867
10:55:0,149.855732790908
11:0:0,124.670834193508
11:5:0,159.302973262998
11:10:0,162.903712026523
11:15:0,167.886856925196
11:20:0,170.662403907171
11:25:0,174.752194297322
11:30:0,175.305383922351
11:35:0,179.044162980558
11:40:0,182.033069022758
11:45:0,185.765226942534
11:50:0,189.831860047235
11:55:0,190.570811888889
12:0:0,192.139247039968
12:5:0,194.39426307234
12:10:0,194.513254789274
12:15:0,195.213757276557
12:20:0,198.432956529255
12:25:0,200.020475744804
12:30:0,202.252786227075
12:35:0,205.9841218174
12:40:0,209.693136994987
12:45:0,209.761838436598
12:50:0,213.177548729278
12:55:0,215.644435301232
13:0:0,218.311650864162
13:5:0,218.556682767845
13:10:0,221.7173780776
13:15:0,226.59110955502
13:20:0,229.753199809762
13:25:0,231.123533140191
13:30:0,231.339957685231
13:35:0,231.989070782962
13:40:0,235.882691048706
13:45:0,262.923373226416
13:50:0,242.48142967248
13:55:0,247.20459572206
14:0:0,249.97593012707
14:5:0,253.642846296444
14:10:0,255.010066542953
14:15:0,258.540149034993
14:20:0,262.945735448069
14:25:0,267.842492243276
14:30:0,269.133519494586
14:35:0,269.693629905094
14:40:0,273.274390312771
14:45:0,277.316285678174
14:50:0,277.684474264364
14:55:0,277.703572630398
15:0:0,280.806991342042
15:5:0,284.581817089721
15:10:0,289.13933664142
15:15:0,292.126832457464
15:20:0,293.243423165199
15:25:0,295.770661731353
15:30:0,299.336261879931
15:35:0,301.835053716153
15:40:0,303.307975816669
15:45:0,329.880754265883
15:50:0,307.913650929571
15:55:0,312.369640497686
16:0:0,314.942842793325
16:5:0,317.561554635405
16:10:0,321.136089345087
16:15:0,322.559389646691
16:20:0,326.458150698643
16:25:0,328.244742816098
16:30:0,329.156214487137
16:35:0,329.900519285174
16:40:0,334.20698698045
16:45:0,337.96711425599
16:50:0,341.792639141488
16:55:0,341.88642638107
17:0:0,346.506863988168
17:5:0,348.083595697165
17:10:0,352.017587559409
17:15:0,325.645126710578
17:20:0,359.633727748527
17:25:0,363.396251235484
17:30:0,368.379629094373
17:35:0,372.424529959776
17:40:0,375.453204667037
17:45:0,375.612559450434
17:50:0,378.297890347599
17:55:0,379.627023501613
18:0:0,382.902676821562
18:5:0,385.544701582794
18:10:0,389.722261933897
18:15:0,416.705188402846
18:20:0,396.29971675619
18:25:0,397.427316565479
18:30:0,402.054680250888
18:35:0,404.649073109393
18:40:0,405.187828674417
18:45:0,433.707241537337
18:50:0,411.043594535945
18:55:0,415.88805671197
19:0:0,389.747453595645
19:5:0,422.595581138516
19:10:0,423.438112209217
19:15:0,427.97427080019
19:20:0,432.666858983061
19:25:0,435.267945754308
19:30:0,437.104016943423
19:35:0,441.446335067645
19:40:0,445.700668374736
19:45:0,447.692445949657
19:50:0,449.555940410374
19:55:0,452.63620790026
20:0:0,455.617693448828
20:5:0,456.272812872596
20:10:0,460.693077623036
20:15:0,460.779071702918
20:20:0,462.762964443183
20:25:0,467.115081797427
20:30:0,469.691227321072
