Hora,Litros_consumidos
6:0:0,4.05581540322091
6:5:0,8.31727590665145
6:10:0,8.47979127227104
6:15:0,8.59841676541813
6:20:0,12.3973377057984
6:25:0,12.9855583513254
6:30:0,16.8116642621993
6:35:0,20.602117304484
6:40:0,24.4540112938799
6:45:0,28.9168654140789
6:50:0,32.1295393987848
6:55:0,32.5349779752976
7:0:0,33.4304410911112
7:5:0,36.7334463394958
7:10:0,38.2440646027261
7:15:0,40.6324862578112
7:20:0,44.3346890539734
7:25:0,44.3518761137995
7:30:0,46.4965163048105
7:35:0,50.1428423038975
7:40:0,52.9182597926053
7:45:0,56.7292129710131
7:50:0,60.94614120965
7:55:0,65.4214144354311
8:0:0,69.2738584510653
8:5:0,69.8593092909255
8:10:0,70.5397531545938
8:15:0,72.7188446720661
8:20:0,73.26599627389
8:25:0,74.625884125476
8:30:0,78.932154533233
8:35:0,83.7181843910015
8:40:0,87.9743397619803
8:45:0,90.9402889831574
8:50:0,92.2402548313121
8:55:0,94.6594558745823
9:0:0,99.6095325414495
9:5:0,102.111042644011
9:10:0,106.716172858179
9:15:0,109.758281594683
9:20:0,111.936878559778
9:25:0,116.379149215112
9:30:0,117.975799147212
9:35:0,121.796762350472
9:40:0,125.789254477035
9:45:0,129.496401077105
9:50:0,131.916904516055
9:55:0,135.408131113151
10:0:0,139.048418655745
10:5:0,142.87122381489
10:10:0,143.014971969961
10:15:0,143.276482158802
10:20:0,148.071206466379
10:25:0,150.284146609223
10:30:0,154.264341900526
10:35:0,158.068260588227
10:40:0,160.243415642009
10:45:0,164.707619618639
10:50:0,168.392310759808
10:55:0,173.084899944656
11:0:0,175.006352937861
11:5:0,176.110026670189
11:10:0,180.600293199777
11:15:0,184.005599571211
11:20:0,186.864311346629
11:25:0,189.360832897768
11:30:0,193.073797159246
11:35:0,194.58949405341
11:40:0,197.970333182509
11:45:0,201.517126065392
11:50:0,202.929130530144
11:55:0,202.930387861635
12:0:0,203.573401388363
12:5:0,206.010589917979
12:10:0,209.526261435897
12:15:0,212.229326258544
12:20:0,212.27637186193
12:25:0,215.579589666851
12:30:0,218.839521271158
12:35:0,221.365298958449
12:40:0,224.69701735362
12:45:0,227.805684364876
