Hora,Litros_consumidos
6:0:0,4.568183127564
6:5:0,9.36099061242182
6:10:0,14.3273829046456
6:15:0,14.6026146986018
6:20:0,14.7141574916741
6:25:0,14.9660288979273
6:30:0,19.6911907378142
6:35:0,21.4024292125627
6:40:0,25.1251543128942
6:45:0,28.1882893412068
6:50:0,30.4796549677681
6:55:0,33.7850787338481
7:0:0,36.2099694928047
7:5:0,40.5257619986501
7:10:0,44.2980763996951
7:15:0,47.2382543053795
7:20:0,50.0829604705066
7:25:0,52.7365546850059
7:30:0,52.7420145950813
7:35:0,54.4289618718774
7:40:0,57.8417023927003
7:45:0,58.1304372321037
7:50:0,61.9153157724159
7:55:0,63.525098283304
8:0:0,67.9194679276846
8:5:0,67.9270731903971
8:10:0,70.3828653476275
8:15:0,73.2184852428556
8:20:0,77.4169716364055
8:25:0,79.0105817651339
8:30:0,79.8007959499767
8:35:0,83.0945059307643
8:40:0,85.4698816489133
8:45:0,89.0461439945403
8:50:0,91.9405173441747
8:55:0,94.7945696857457
9:0:0,99.1053460003495
9:5:0,100.876652436355
9:10:0,103.134199764434
9:15:0,129.155221823544
9:20:0,107.705804370141
9:25:0,108.665955206896
9:30:0,112.8574686952
9:35:0,117.254686710492
9:40:0,119.242007084141
9:45:0,119.304636556888
9:50:0,119.923065933567
9:55:0,122.655557165805
10:0:0,123.138631264801
10:5:0,123.316187629664
10:10:0,125.438290961084
10:15:0,127.096199152005
10:20:0,128.246075350937
10:25:0,128.730162404667
10:30:0,133.236911014881
10:35:0,135.404491023936
10:40:0,139.757117268252
10:45:0,140.008792902841
10:50:0,142.474348917378
10:55:0,143.634272930949
11:0:0,146.134328199756
11:5:0,149.00074900552
11:10:0,152.805156588917
11:15:0,155.501595015518
11:20:0,159.93007606084
11:25:0,162.063852454745
11:30:0,166.359907207677
11:35:0,169.487106767826
11:40:0,172.215155131386
11:45:0,174.093830692324
11:50:0,175.947551507722
11:55:0,178.179596802705
12:0:0,182.286965355147
12:5:0,186.402345410985
12:10:0,187.562954582858
12:15:0,190.800297558685
12:20:0,192.487725443962
12:25:0,193.060668425174
12:30:0,197.059729513997
12:35:0,200.927551895182
12:40:0,203.743591400904
12:45:0,206.931986938068
12:50:0,210.676449293502
12:55:0,214.550432094196
13:0:0,216.400163764667
13:5:0,218.911716162555
13:10:0,220.921601015538
13:15:0,248.950868552176
13:20:0,228.779657578677
13:25:0,233.286637428658
13:30:0,234.93074840505
13:35:0,235.780530375761
13:40:0,235.880093220868
13:45:0,236.659622468353
13:50:0,239.302822391042
13:55:0,242.717059548321
14:0:0,269.163703703445
14:5:0,245.111492647322
14:10:0,247.733032770729
14:15:0,250.800815227681
14:20:0,254.658421444294
14:25:0,259.24683362041
14:30:0,259.28626612462
14:35:0,262.32950920835
14:40:0,267.24803240376
14:45:0,270.372768219121
14:50:0,271.189109449408
14:55:0,272.002573435941
15:0:0,275.904567227783
15:5:0,280.712504947738
15:10:0,281.801667243591
15:15:0,283.889841233382
15:20:0,288.419336063793
15:25:0,290.92075486665
15:30:0,295.589766318906
15:35:0,297.131514870968
15:40:0,298.499292155361
15:45:0,302.750978032288
15:50:0,306.177519201227
15:55:0,306.226111555765
16:0:0,310.50971523833
16:5:0,314.963571462571
16:10:0,315.500662350773
16:15:0,318.895709785187
16:20:0,320.868859959119
16:25:0,323.085122046087
16:30:0,348.812179133237
16:35:0,324.405084040418
16:40:0,329.094281877257
16:45:0,329.547977263978
16:50:0,329.569628920892
16:55:0,333.674953015889
17:0:0,337.752967281677
17:5:0,337.868789753619
17:10:0,342.67385670558
17:15:0,344.773468486474
17:20:0,345.455667950801
17:25:0,345.800573563421
17:30:0,350.413372297849
17:35:0,351.690575851613
17:40:0,351.984850968509
17:45:0,355.106638582764
17:50:0,356.171678219057
17:55:0,360.066397010658
18:0:0,361.337769806359
18:5:0,364.201088446483
18:10:0,365.364577728027
18:15:0,367.558933200849
18:20:0,372.238953266322
18:25:0,372.966571287695
18:30:0,377.114567168989
18:35:0,379.037293892141
18:40:0,383.931250290747
18:45:0,388.8959727316
18:50:0,390.823014116385
18:55:0,395.193249570984
19:0:0,397.61688677462
19:5:0,401.493734106782
19:10:0,401.591082754718
19:15:0,401.647405023748
19:20:0,402.507327344682
19:25:0,405.797154471209
19:30:0,408.32793265502
19:35:0,408.410096552918
19:40:0,411.625681808941
19:45:0,414.168926804644
19:50:0,418.910654221317
19:55:0,421.651538140347
20:0:0,421.723058681916
20:5:0,422.384011595347
20:10:0,424.757920036414
20:15:0,425.440038958215
20:20:0,429.881710151925
