Hora,Litros_consumidos
6:0:0,4.66059144436117
6:5:0,6.80386753733643
6:10:0,9.78987137512615
6:15:0,11.9589733066295
6:20:0,16.1103750889763
6:25:0,17.54555544902
6:30:0,20.6718349586613
6:35:0,25.6056858029817
6:40:0,26.6787854363357
6:45:0,28.8074483034459
6:50:0,30.968369870643
6:55:0,34.5974980995135
7:0:0,37.6569160615374
7:5:0,39.1562542132231
7:10:0,39.5620430593334
7:15:0,39.9806166166634
7:20:0,42.5287926674052
7:25:0,47.3709292993491
7:30:0,50.6503372336025
7:35:0,52.8686194197846
7:40:0,57.5365666080887
7:45:0,61.636285958849
7:50:0,65.3143651243863
7:55:0,68.4491237261378
8:0:0,73.1218734948677
8:5:0,77.3883067366752
8:10:0,81.5992372316157
8:15:0,86.32439021943
8:20:0,90.8289256441057
8:25:0,93.2935862066899
8:30:0,96.6980197403885
8:35:0,98.2775150790973
8:40:0,100.814254346977
8:45:0,101.16123123041
8:50:0,101.195725079964
8:55:0,106.065918390844
9:0:0,109.434224242737
9:5:0,111.512954721756
9:10:0,116.050149683383
9:15:0,117.503063228843
9:20:0,119.268453915663
9:25:0,123.39565492601
9:30:0,124.54202704357
9:35:0,124.693719718073
9:40:0,126.965385528516
9:45:0,127.889623720977
9:50:0,131.363861655669
9:55:0,134.714056707699
10:0:0,136.050236034785
10:5:0,138.745889263405
10:10:0,142.124061637078
10:15:0,146.145112678691
10:20:0,150.734120001875
10:25:0,154.396198326168
10:30:0,157.490341177189
10:35:0,158.95252462846
10:40:0,163.232520373982
10:45:0,165.748716903489
10:50:0,170.418767209288
10:55:0,173.188607814519
11:0:0,178.049935150392
11:5:0,180.773060759307
11:10:0,183.833216070597
11:15:0,188.612941560888
11:20:0,192.957244996416
11:25:0,193.296350843566
11:30:0,194.633304346166
11:35:0,195.551640946447
11:40:0,195.716960233061
11:45:0,200.072813034422
11:50:0,200.245756620447
11:55:0,200.292662458347
12:0:0,200.818359523552
12:5:0,204.392622310026
12:10:0,206.38371720608
12:15:0,209.523400563297
12:20:0,211.461170371404
12:25:0,214.380780879858
12:30:0,214.932245953441
12:35:0,217.5543956969
12:40:0,219.440500153
12:45:0,219.889668058594
12:50:0,220.802942346026
12:55:0,224.420423940058
13:0:0,226.165680653216
13:5:0,228.896186971327
13:10:0,232.583485760036
13:15:0,237.151975427415
13:20:0,241.350684633869
13:25:0,241.533321695583
13:30:0,244.557755732163
13:35:0,248.460086523286
13:40:0,248.678678567945
13:45:0,249.535201384877
13:50:0,253.44168848284
13:55:0,256.970470435575
14:0:0,261.29546657006
14:5:0,265.258061739725
14:10:0,269.66758647875
14:15:0,274.137291426105
14:20:0,278.264644284798
14:25:0,283.212480171905
14:30:0,288.180172847708
14:35:0,288.590835603648
14:40:0,289.134763432282
14:45:0,316.46181395809
14:50:0,292.977784792114
14:55:0,297.916963454149
15:0:0,301.566191662341
15:5:0,304.250058315959
15:10:0,308.454811911746
15:15:0,311.424551072205
15:20:0,311.71539036076
15:25:0,313.816145817873
15:30:0,316.120894101218
15:35:0,319.275273033893
15:40:0,323.506880077996
15:45:0,327.376563730152
15:50:0,328.731228597088
15:55:0,333.615483043331
16:0:0,335.834639753854
16:5:0,339.813579441896
16:10:0,340.964185234087
16:15:0,341.221997918481
16:20:0,342.044433873175
16:25:0,343.553662861351
16:30:0,318.528158747526
16:35:0,353.241734688104
16:40:0,353.83010325653
16:45:0,354.650585851352
16:50:0,357.446136762628
16:55:0,361.896626228776
17:0:0,365.084442495571
17:5:0,365.396341099587
17:10:0,369.505162011583
17:15:0,369.949635312017
17:20:0,374.799062884802
17:25:0,378.111824707279
17:30:0,381.879812895281
17:35:0,384.501821803332
17:40:0,388.6093552665
17:45:0,415.815073873317
17:50:0,395.476073104455
17:55:0,399.662441346792
18:0:0,402.353226930254
18:5:0,403.464882814753
18:10:0,408.217802466267
18:15:0,412.375858225288
18:20:0,415.352730764785
18:25:0,415.638402949102
18:30:0,418.888797216607
18:35:0,422.325214070579
18:40:0,427.259147095831
18:45:0,430.689391831081
18:50:0,434.872764150649
18:55:0,434.947450432314
19:0:0,435.147462720569
19:5:0,437.888896086907
19:10:0,442.732581004646
19:15:0,447.649751565627
19:20:0,449.560161230994
19:25:0,452.7690921553
19:30:0,456.685645376368
19:35:0,459.970813170847
19:40:0,464.726146744452
19:45:0,468.071241742332
19:50:0,471.240525468994
19:55:0,471.334493269834
20:0:0,471.675367135958
20:5:0,473.213028934926
20:10:0,475.888298056887
20:15:0,477.225074958129
20:20:0,480.78411846316
20:25:0,481.390116219101
20:30:0,482.442171498826
20:35:0,484.227816349053
20:40:0,485.372247574227
20:45:0,489.509604140196
20:50:0,493.329563869794
20:55:0,494.682215665817
21:0:0,499.261649866849
21:5:0,503.238103602435
21:10:0,505.574746417488
21:15:0,507.280079579135
21:20:0,507.727994670779
21:25:0,508.707716574636
21:30:0,511.505753896265
21:35:0,514.754908283201
21:40:0,514.817715425497
