Hora,Litros_consumidos
6:0:0,-26.3595306110229
6:5:0,8.19170713325753
6:10:0,10.938820147593
6:15:0,11.5322608315148
6:20:0,12.2285742821093
6:25:0,12.9091730595775
6:30:0,15.5095049333979
6:35:0,17.9587128480707
6:40:0,19.6458303092372
6:45:0,24.0210706668443
6:50:0,28.4256139207216
6:55:0,33.2542832505306
7:0:0,35.050582293185
7:5:0,39.4826333470457
7:10:0,42.1077595279616
7:15:0,44.6603792550293
7:20:0,45.4682351045189
7:25:0,49.8357584452376
7:30:0,52.2034327044837
7:35:0,52.4085357087843
7:40:0,55.9325037567615
7:45:0,59.496768395947
7:50:0,61.5778811302753
7:55:0,66.3206898609023
8:0:0,70.8751190471585
8:5:0,73.2118365899585
8:10:0,75.9268317228953
8:15:0,80.1994205562455
8:20:0,80.7497521330091
8:25:0,82.7252713638381
8:30:0,84.9533682816084
8:35:0,88.629262176915
8:40:0,89.7461605446785
8:45:0,93.0066247905764
8:50:0,93.9017010615769
8:55:0,94.8478975092403
9:0:0,99.7951698928379
9:5:0,100.022050855657
9:10:0,102.424805634298
9:15:0,104.810944903348
9:20:0,107.470196159663
9:25:0,109.477387976179
9:30:0,110.132987271502
9:35:0,111.576090354357
9:40:0,111.813442522633
9:45:0,112.492268213368
9:50:0,114.434064976945
9:55:0,114.650699870902
10:0:0,115.521026333062
10:5:0,116.679070667451
10:10:0,121.528689234839
10:15:0,125.590177472356
10:20:0,126.798831620253
10:25:0,131.293320748324
10:30:0,135.077847247472
10:35:0,138.003448386799
10:40:0,138.805498500411
10:45:0,140.871139602443
10:50:0,141.883273526535
10:55:0,142.811825887817
11:0:0,144.956569749986
11:5:0,147.994808645946
11:10:0,148.463321482532
11:15:0,151.807789952697
11:20:0,156.260942711294
11:25:0,157.693772075161
11:30:0,157.914665475697
11:35:0,160.115125413056
11:40:0,161.169935638512
11:45:0,161.644484403447
11:50:0,166.511132266718
11:55:0,171.144705981206
12:0:0,175.88985048684
12:5:0,178.181171451998
12:10:0,180.614815603387
12:15:0,183.411471341154
12:20:0,186.010251583587
12:25:0,187.180822370057
12:30:0,192.066866478158
12:35:0,193.048015852785
12:40:0,195.442984296456
12:45:0,197.73514085995
12:50:0,199.769793087636
12:55:0,204.702015876644
13:0:0,209.160556401857
13:5:0,212.500827095301
13:10:0,217.247092977264
13:15:0,221.663414360304
13:20:0,225.311251803673
13:25:0,228.577569273542
13:30:0,232.895474394983
13:35:0,234.787260900737
13:40:0,236.230023298143
13:45:0,236.508149042397
13:50:0,241.033360280105
13:55:0,242.156107248845
14:0:0,244.762225008022
14:5:0,249.657179313321
14:10:0,253.097719134917
14:15:0,254.703699232712
14:20:0,258.567725430634
14:25:0,261.628830154192
14:30:0,263.681595182454
14:35:0,265.384366598635
14:40:0,266.842686158114
14:45:0,268.332031627253
14:50:0,270.516266083801
14:55:0,274.552534331272
15:0:0,274.919577166123
15:5:0,276.31469657111
15:10:0,278.746239806162
15:15:0,280.583787565975
15:20:0,284.552759930203
15:25:0,289.010983061842
15:30:0,292.136756120357
15:35:0,294.421111915246
15:40:0,294.605339306752
15:45:0,268.896983455317
15:50:0,300.187621667017
15:55:0,302.1806304149
16:0:0,303.072099584953
16:5:0,307.375614095325
16:10:0,309.713310793507
16:15:0,311.089991010891
16:20:0,313.393153600618
16:25:0,315.089744057426
16:30:0,318.12732273685
16:35:0,319.754351624077
16:40:0,320.564117657768
16:45:0,321.792762509035
16:50:0,322.501599292234
16:55:0,326.370654103024
17:0:0,355.338237800683
17:5:0,333.792751894225
17:10:0,334.652547010277
17:15:0,338.317707688293
17:20:0,341.03773191801
17:25:0,345.593957364236
17:30:0,345.733683964488
17:35:0,348.237134370313
17:40:0,353.139775066778
17:45:0,327.675909136907
17:50:0,362.185078142382
17:55:0,362.488677600657
18:0:0,366.731216499403
18:5:0,370.470115743234
18:10:0,373.525254101275
18:15:0,378.053243357156
18:20:0,382.12555184719
18:25:0,382.851525283759
18:30:0,387.106985792718
18:35:0,388.060258585315
18:40:0,391.532051220234
18:45:0,363.402607048202
18:50:0,394.457752567409
18:55:0,396.121052390178
19:0:0,398.738437686452
19:5:0,400.730644936652
19:10:0,405.415280335541
19:15:0,407.431678198924
19:20:0,409.691553545308
19:25:0,410.92305379008
19:30:0,413.030431134625
19:35:0,416.533414511091
19:40:0,420.378587207633
19:45:0,422.571935753958
19:50:0,425.229735863599
19:55:0,428.12546731427
20:0:0,432.186308573817
20:5:0,432.526725503376
20:10:0,433.195031968192
20:15:0,437.768722568648
20:20:0,441.305690439862
20:25:0,442.546752833315
20:30:0,446.807353991162
20:35:0,450.14214425641
20:40:0,452.154959905383
20:45:0,452.614188167405
20:50:0,453.102705515328
20:55:0,455.386461953406
21:0:0,456.767447357414
21:5:0,458.545721622475
21:10:0,463.166065603999
21:15:0,466.586205310606
21:20:0,471.50107289426
21:25:0,475.099328270244
21:30:0,478.022155502537
21:35:0,480.395242245753
21:40:0,483.680581416941
21:45:0,486.99214565533
21:50:0,491.862279274223
21:55:0,494.484957554212
22:0:0,466.122253136675
22:5:0,500.421731026576
22:10:0,504.957363144599
22:15:0,506.137238031057
22:20:0,510.67416604043
22:25:0,511.709972422661
22:30:0,512.566811190203
22:35:0,517.482219567212
22:40:0,520.487254947194
22:45:0,522.21791615181
22:50:0,526.794215728009
22:55:0,531.455355325172
23:0:0,535.852837454851
23:5:0,539.62517484069
23:10:0,544.098001592567
23:15:0,546.997136999915
23:20:0,548.207715985405
23:25:0,548.777067615021
23:30:0,550.073153477002
23:35:0,553.222929187996
23:40:0,557.13500380276
23:45:0,586.711529479625
23:50:0,562.065222112823
23:55:0,566.485469661444
0:0:0,566.99698546161
0:5:0,567.86987006783
0:10:0,571.135461043866
0:15:0,574.693440565972
0:20:0,579.559201717628
0:25:0,581.848131637173
0:30:0,583.240153730717
0:35:0,584.43032365795
0:40:0,586.365606268573
0:45:0,588.751895013574
0:50:0,588.75265763652
0:55:0,588.974015959412
1:0:0,593.213380515949
1:5:0,596.195212766965
1:10:0,597.910130758003
1:15:0,599.156399356472
1:20:0,602.257257100192
1:25:0,603.292165336501
1:30:0,605.214521804026
1:35:0,608.018790424637
1:40:0,612.382864754194
1:45:0,614.642227787997
1:50:0,615.926441215141
1:55:0,618.291658745439
2:0:0,591.712107806593
2:5:0,623.604965946487
2:10:0,627.792267214595
2:15:0,628.075981401407
2:20:0,632.394929521408
2:25:0,634.07541211888
2:30:0,634.20362484744
2:35:0,634.953971958827
2:40:0,637.053317110614
2:45:0,638.453589558138
2:50:0,641.728494412217
2:55:0,645.032823356579
3:0:0,649.658163575066
3:5:0,649.812717753041
3:10:0,654.127031703189
3:15:0,658.785635744976
3:20:0,663.422814984174
3:25:0,665.511512030322
3:30:0,665.512325695212
3:35:0,667.928906624269
3:40:0,669.051203228293
3:45:0,671.898810794909
3:50:0,676.826709267972
3:55:0,680.901392606322
4:0:0,681.121953436732
4:5:0,683.427297156498
4:10:0,684.515995147192
4:15:0,689.231178445346
4:20:0,693.548343590756
4:25:0,697.415360976215
4:30:0,699.07335905705
4:35:0,703.862657494663
4:40:0,705.578953362817
4:45:0,709.560056264914
4:50:0,712.402157279467
4:55:0,713.322062420466
5:0:0,717.906339645658
5:5:0,722.001982320506
5:10:0,724.464884382852
5:15:0,726.397866243512
5:20:0,727.280225498956
5:25:0,728.106120112594
5:30:0,729.756495234791
5:35:0,732.682283122089
5:40:0,735.072478165661
5:45:0,739.495077193807
5:50:0,744.026803787258
5:55:0,746.05485050696
