Hora,Litros_consumidos
6:0:0,3.87234182532515
6:5:0,8.60974847231277
6:10:0,10.4539404007827
6:15:0,14.3379401933317
6:20:0,14.5905903769041
6:25:0,16.2682334340906
6:30:0,16.2778974259765
6:35:0,18.9299058621092
6:40:0,21.2809621145875
6:45:0,21.4041718181117
6:50:0,23.3093153484059
6:55:0,24.2879692625165
7:0:0,27.951934858367
7:5:0,30.6735950776171
7:10:0,32.1453390145131
7:15:0,34.3978471896637
7:20:0,37.1162817972335
7:25:0,38.5249060097313
7:30:0,40.5662180987311
7:35:0,42.0851197070366
7:40:0,42.2676605870443
7:45:0,44.2467148863988
7:50:0,46.0634277361117
7:55:0,46.3149153310049
8:0:0,49.6834231815261
8:5:0,52.4259324962987
8:10:0,56.144162296951
8:15:0,58.2285712664448
8:20:0,60.0472188596217
8:25:0,63.0627945408923
8:30:0,66.8458880134899
8:35:0,67.3237678542322
8:40:0,71.5866539184592
8:45:0,75.0950268348241
8:50:0,75.977657055178
8:55:0,77.4509972040986
9:0:0,78.1804480166071
9:5:0,81.7069304940601
9:10:0,82.3982614689137
9:15:0,86.2476705648651
9:20:0,87.0439712101179
9:25:0,90.9611327169092
9:30:0,93.3635904574679
9:35:0,94.1254322814637
9:40:0,96.4166488614526
9:45:0,100.506765892023
9:50:0,102.551918110725
9:55:0,105.712718767164
10:0:0,108.476618785262
10:5:0,110.515947357635
10:10:0,114.212358580044
10:15:0,119.11877566462
10:20:0,123.279638759969
10:25:0,126.433114406416
10:30:0,130.687040834828
10:35:0,132.408215618297
10:40:0,134.733216005919
10:45:0,138.70974743256
10:50:0,139.809807191623
10:55:0,141.371663639421
11:0:0,143.112690973384
11:5:0,143.437046036584
11:10:0,146.588008262512
11:15:0,149.921601792314
11:20:0,153.92545514035
11:25:0,155.877326670695
11:30:0,156.057347043125
11:35:0,160.369376793033
11:40:0,162.885430045073
11:45:0,164.358764521165
11:50:0,167.863758948303
11:55:0,169.537213862235
12:0:0,171.847457681853
12:5:0,173.401282313023
12:10:0,176.660721312487
12:15:0,181.19933747687
12:20:0,185.853674058276
12:25:0,189.830739573939
12:30:0,191.694585632988
12:35:0,192.764666742472
12:40:0,195.84370493887
12:45:0,196.88620155316
12:50:0,201.130134177925
12:55:0,205.735572243713
13:0:0,210.557361696432
13:5:0,211.424362664492
13:10:0,215.515135687334
13:15:0,216.933704194229
13:20:0,217.508118791011
13:25:0,220.516774087278
13:30:0,220.809990289625
13:35:0,223.706391472517
13:40:0,228.024463702241
13:45:0,228.925235733219
13:50:0,228.999416399104
13:55:0,232.314977406686
14:0:0,234.282695195057
14:5:0,235.706799438356
14:10:0,238.141757376707
14:15:0,242.217568241517
14:20:0,244.589026038579
14:25:0,246.20250331706
14:30:0,249.239779060089
14:35:0,253.50644080364
14:40:0,258.360514858406
14:45:0,262.070793130026
14:50:0,264.814647177898
14:55:0,266.148471653347
15:0:0,271.116253532855
15:5:0,273.421117101105
15:10:0,277.453756105579
15:15:0,281.224661102747
15:20:0,282.021970244068
15:25:0,285.387540025106
15:30:0,287.420739498035
15:35:0,288.390876713341
15:40:0,291.655391719612
15:45:0,294.719196294
15:50:0,299.237709226049
15:55:0,303.358032052766
16:0:0,307.78895039102
16:5:0,311.097348276538
16:10:0,314.56729530356
16:15:0,315.052349776426
16:20:0,316.882064470663
16:25:0,321.276287242303
16:30:0,324.805007383592
16:35:0,329.394877371343
16:40:0,330.689313981468
16:45:0,331.939343831255
16:50:0,334.487590789018
16:55:0,337.092141252947
17:0:0,338.412943504234
17:5:0,343.247133917641
17:10:0,344.92506746458
17:15:0,348.083057521578
17:20:0,349.457199722605
17:25:0,353.941909206979
17:30:0,355.558438060058
17:35:0,360.222895645169
17:40:0,363.907041184394
17:45:0,367.14528365823
17:50:0,369.077142065714
17:55:0,370.715170545324
18:0:0,370.800088151342
18:5:0,374.983263874258
18:10:0,379.753248537362
18:15:0,380.679502675041
18:20:0,382.670888579405
18:25:0,386.601236201209
18:30:0,391.25239452856
18:35:0,394.290978002307
18:40:0,395.509700199563
18:45:0,397.041860883573
18:50:0,398.641452994405
18:55:0,400.060477803468
19:0:0,404.52757138923
19:5:0,407.135728497009
19:10:0,409.752932667819
19:15:0,414.104129783092
19:20:0,415.364306120487
19:25:0,420.035963435018
19:30:0,421.286512742734
19:35:0,424.457788345194
19:40:0,428.214742833482
19:45:0,432.682935602437
19:50:0,434.12851508106
19:55:0,437.190936445939
20:0:0,440.698579010824
20:5:0,442.417173819254
20:10:0,443.337033063292
20:15:0,446.296845390827
20:20:0,450.247579564852
20:25:0,454.701861276728
20:30:0,457.519019230533
20:35:0,458.903573945491
20:40:0,461.365264962154
20:45:0,461.805509405592
20:50:0,463.609673059447
20:55:0,465.221960985617
21:0:0,469.136642418617
21:5:0,469.917550729774
21:10:0,473.192892983804
21:15:0,475.438126554646
21:20:0,477.063414889326
21:25:0,480.518128917951
21:30:0,482.032978136399
21:35:0,485.16505856248
21:40:0,488.84104077591
21:45:0,489.930002818928
21:50:0,489.995308776913
21:55:0,493.508583383076
22:0:0,493.687545848346
22:5:0,498.417163427123
22:10:0,500.407156451865
22:15:0,504.748848157324
22:20:0,505.517098552049
22:25:0,505.990240229974
22:30:0,510.759459713147
22:35:0,515.706251185411
22:40:0,518.991542385759
22:45:0,521.538553486125
22:50:0,522.152522421192
22:55:0,526.268253887833
23:0:0,497.432204226262
23:5:0,528.114072009804
23:10:0,532.20698267899
23:15:0,532.985307401647
23:20:0,534.634094602654
23:25:0,539.122462543668
23:30:0,541.629425995947
23:35:0,546.31395531928
23:40:0,547.67473863341
23:45:0,552.117304969466
23:50:0,555.562136483818
23:55:0,556.68884251623
0:0:0,561.170747186126
0:5:0,564.8305324069
0:10:0,569.470630999858
0:15:0,570.951889137763
0:20:0,572.221917400384
0:25:0,572.270531237359
0:30:0,575.506975913039
0:35:0,579.699123755942
0:40:0,584.18205243597
0:45:0,587.008976558942
0:50:0,588.937512815771
0:55:0,589.438399489042
1:0:0,593.210234766215
1:5:0,597.303609511
1:10:0,598.301576041705
1:15:0,598.659862875744
1:20:0,599.081168676558
1:25:0,599.574809598676
1:30:0,600.772546476515
1:35:0,603.394443326142
1:40:0,604.76943359307
1:45:0,605.793150836342
1:50:0,608.048796178695
1:55:0,611.350631333745
2:0:0,611.435217458331
2:5:0,613.40386203303
2:10:0,616.689936661972
2:15:0,617.994843255916
2:20:0,619.159583769591
