Hora,Litros_consumidos
6:0:0,-28.0055689974306
6:5:0,4.13890875004656
6:10:0,7.82055645881132
6:15:0,11.8454302441818
6:20:0,15.4954974460281
6:25:0,20.0736668546885
6:30:0,21.5213609162381
6:35:0,22.8931701770008
6:40:0,26.2403742727292
6:45:0,52.3488764259778
6:50:0,30.4361232631159
6:55:0,31.1593930640666
7:0:0,35.7646248612254
7:5:0,39.8146478899892
7:10:0,42.5167807359187
7:15:0,44.7677458532005
7:20:0,48.0764604631415
7:25:0,48.7517775679371
7:30:0,76.806990331279
7:35:0,52.6149635226969
7:40:0,53.1137074697888
7:45:0,57.0738332205278
7:50:0,57.9065786293297
7:55:0,62.7563407405751
8:0:0,62.9257740739895
8:5:0,66.396949627641
8:10:0,71.1887532867122
8:15:0,72.1986566813536
8:20:0,73.4142581608836
8:25:0,75.9539630711377
8:30:0,105.830535329646
8:35:0,82.7378323301637
8:40:0,85.553095173527
8:45:0,86.0093240697044
8:50:0,87.1685674389661
8:55:0,87.5752522165614
9:0:0,87.9910864009904
9:5:0,90.0162314449544
9:10:0,94.6111829857524
9:15:0,97.9753601522599
9:20:0,102.190238888465
9:25:0,105.610650721755
9:30:0,78.4053226307243
9:35:0,108.884480715485
9:40:0,112.110994899663
9:45:0,116.604436773668
9:50:0,118.749261626185
9:55:0,121.687667950444
10:0:0,122.946794266316
10:5:0,125.490029693138
10:10:0,129.753117216665
10:15:0,156.434630074282
10:20:0,134.333834062619
10:25:0,134.363821130923
10:30:0,135.049657826748
10:35:0,138.996753234163
10:40:0,142.255668790357
10:45:0,142.662523066605
10:50:0,144.09229932591
10:55:0,144.175290368497
11:0:0,148.02155761999
11:5:0,152.983385120187
11:10:0,155.737670990152
11:15:0,155.86820530226
11:20:0,156.545003284133
11:25:0,158.565480413866
11:30:0,159.620572612828
11:35:0,160.395316765753
11:40:0,161.63605934542
11:45:0,166.349019535556
11:50:0,167.74196441635
11:55:0,169.439096212192
12:0:0,172.996679616945
12:5:0,175.765358514639
12:10:0,179.664206306647
12:15:0,181.909634627606
12:20:0,186.117528036265
12:25:0,191.047555940005
12:30:0,192.397737128817
12:35:0,195.839006058459
12:40:0,199.434238397744
12:45:0,202.57947699123
12:50:0,205.951229214323
12:55:0,210.643706085438
13:0:0,213.093551344645
13:5:0,217.294062659309
13:10:0,219.256805810353
13:15:0,222.981804002045
13:20:0,227.29139317962
13:25:0,228.692861622396
13:30:0,232.654459156234
13:35:0,234.712551122402
13:40:0,235.372097072286
13:45:0,265.081328618248
13:50:0,240.395077208465
13:55:0,241.307891076411
14:0:0,271.021725600456
14:5:0,250.564034555307
14:10:0,250.568930350711
14:15:0,253.307928711218
14:20:0,255.298168723199
14:25:0,256.318013687976
14:30:0,258.18857360127
14:35:0,258.230282638992
14:40:0,261.17817215084
14:45:0,263.53562111713
14:50:0,263.700401788638
14:55:0,267.4871368739
15:0:0,269.109112896285
15:5:0,271.587005204757
15:10:0,274.339309264435
15:15:0,278.342507415658
15:20:0,283.257968287718
15:25:0,288.1693502185
15:30:0,290.813579316544
15:35:0,294.163631672576
15:40:0,299.160729560121
15:45:0,301.958077081699
15:50:0,302.806511140986
15:55:0,305.213219158045
16:0:0,305.728736552412
16:5:0,306.812532442098
16:10:0,308.93111569942
16:15:0,311.993409099461
16:20:0,315.224611350194
16:25:0,318.781315504863
16:30:0,321.549161130821
16:35:0,322.120281169145
16:40:0,323.558191781571
16:45:0,328.451597446451
16:50:0,330.627605970304
16:55:0,331.526020669602
17:0:0,335.083853782563
17:5:0,339.848210100243
17:10:0,339.991783941883
17:15:0,341.919405488232
17:20:0,345.982592511704
17:25:0,348.032555361965
17:30:0,349.158164736134
17:35:0,351.152721463823
17:40:0,355.153483342807
17:45:0,359.711987957246
17:50:0,364.59109155931
17:55:0,368.300016566496
18:0:0,372.932190137168
18:5:0,373.118158031286
18:10:0,378.063408102814
18:15:0,378.722338309372
18:20:0,383.242803117228
18:25:0,385.815295254243
18:30:0,413.539142238219
18:35:0,391.261887477548
18:40:0,391.864383626338
18:45:0,396.547284513197
18:50:0,401.310931331664
18:55:0,404.819542076317
19:0:0,406.646689068289
19:5:0,410.088119333284
19:10:0,410.239447419023
19:15:0,411.840733991628
19:20:0,413.933342162936
19:25:0,414.050843182926
19:30:0,417.516886301758
19:35:0,420.183118602955
19:40:0,420.214260933121
19:45:0,422.087243013314
19:50:0,423.654009757907
19:55:0,426.899517970039
20:0:0,429.982308113284
20:5:0,433.051010864211
20:10:0,437.355942195671
20:15:0,407.447216135
20:20:0,441.395564460634
20:25:0,445.13248043765
20:30:0,446.808050167227
20:35:0,449.279738572918
20:40:0,453.537008143593
20:45:0,455.244241641722
20:50:0,459.402092970448
20:55:0,459.588391237068
21:0:0,462.249702767701
21:5:0,465.892719706681
21:10:0,466.601468969735
21:15:0,469.383696624575
21:20:0,470.289522309847
21:25:0,472.463675967229
21:30:0,476.541980725183
21:35:0,478.761871894716
21:40:0,480.382215209517
21:45:0,484.63872335647
21:50:0,486.867798447007
21:55:0,491.336607773475
22:0:0,493.71154819434
22:5:0,496.443527965661
22:10:0,499.700054948342
22:15:0,502.145013735258
22:20:0,505.913919606788
22:25:0,507.553984355253
22:30:0,507.963505311663
22:35:0,510.886884573918
22:40:0,513.130630435508
22:45:0,485.504957735967
22:50:0,516.586002897322
22:55:0,518.630135317341
23:0:0,518.868307649418
23:5:0,522.231032225624
23:10:0,522.872392312115
23:15:0,526.552646710348
23:20:0,530.728286201743
23:25:0,533.825455392565
23:30:0,507.957539097247
23:35:0,539.152688220451
23:40:0,543.257813468033
23:45:0,543.884370594545
23:50:0,544.157749958015
23:55:0,544.455767549197
0:0:0,548.010295470344
0:5:0,551.386480566826
0:10:0,554.388946810215
0:15:0,557.310632784159
0:20:0,559.910824140603
0:25:0,560.044333526384
0:30:0,560.492730895781
0:35:0,561.355006000138
0:40:0,561.834246491643
0:45:0,562.479054642139
0:50:0,565.402394751225
0:55:0,565.961662687292
1:0:0,567.126174464304
1:5:0,567.798798035519
1:10:0,569.169127160349
1:15:0,570.720886353753
1:20:0,573.736604966956
1:25:0,574.350394895881
1:30:0,576.632456875101
1:35:0,579.153144256874
1:40:0,582.429363066375
1:45:0,585.525089155398
1:50:0,590.27617963453
1:55:0,594.035743946275
2:0:0,568.588782292457
2:5:0,600.257025408039
2:10:0,600.659205262945
2:15:0,604.748516207202
2:20:0,609.69104955243
2:25:0,612.708661433593
2:30:0,614.121705899024
2:35:0,616.072249777059
2:40:0,620.41535212028
2:45:0,622.690274865298
2:50:0,624.375693745277
2:55:0,626.1292111648
3:0:0,630.084832902223
3:5:0,632.185005924735
3:10:0,635.042761355718
3:15:0,636.214376843139
3:20:0,639.987289108384
3:25:0,640.906257684325
3:30:0,669.517794205099
3:35:0,647.894927024219
3:40:0,649.304408777651
3:45:0,654.140343496901
3:50:0,656.692117452657
3:55:0,659.175419668314
4:0:0,660.205300721068
4:5:0,660.325207314764
4:10:0,662.878473225682
4:15:0,663.291524462648
4:20:0,667.538043503636
4:25:0,672.528675328899
4:30:0,674.952136532862
4:35:0,675.421657916641
4:40:0,679.763007591324
4:45:0,682.558116657723
4:50:0,685.650740018104
4:55:0,689.178312507632
5:0:0,692.661972504068
5:5:0,695.535946558608
5:10:0,698.705457517383
5:15:0,700.376369551827
5:20:0,703.803859273738
5:25:0,706.73184114147
5:30:0,709.128655347434
5:35:0,710.164280360167
5:40:0,712.962347007327
5:45:0,714.755181324059
5:50:0,716.767878488788
5:55:0,721.58869458292
