Hora,Litros_consumidos
6:0:0,1.36066577857887
6:5:0,5.38829882116459
6:10:0,9.48940700374955
6:15:0,12.685774866923
6:20:0,12.9045380240813
6:25:0,13.1026084359604
6:30:0,18.052572296531
6:35:0,20.890176564326
6:40:0,22.8143694529128
6:45:0,26.835644382111
6:50:0,30.507161681168
6:55:0,32.2274047954091
7:0:0,33.4661706293351
7:5:0,34.5447852594779
7:10:0,38.0045148567927
7:15:0,40.6381250847663
7:20:0,43.9053624553533
7:25:0,47.5495943521287
7:30:0,50.2541179061664
7:35:0,51.3917080696331
7:40:0,54.5737228723389
7:45:0,55.524887880244
7:50:0,56.6484878706875
7:55:0,58.6607845548736
8:0:0,60.9974826275544
8:5:0,65.2688541421001
8:10:0,66.5796891779811
8:15:0,71.3564291657129
8:20:0,74.498582247777
8:25:0,78.7169054667388
8:30:0,79.9718495329029
8:35:0,83.4744986883752
8:40:0,88.1809761785657
8:45:0,91.7378171425175
8:50:0,94.0551962091966
8:55:0,98.9082318665137
9:0:0,99.4527592050956
9:5:0,100.816574547227
9:10:0,103.2903523802
9:15:0,103.712020479209
9:20:0,105.026088240893
9:25:0,106.26919521091
9:30:0,110.057721804325
9:35:0,114.640215248979
9:40:0,119.610890183455
9:45:0,120.904771497749
9:50:0,122.550931553709
9:55:0,124.43278650415
10:0:0,128.96832663396
10:5:0,132.435645465964
10:10:0,137.427352633098
10:15:0,138.348685621858
10:20:0,141.075907034402
10:25:0,144.930848097014
10:30:0,174.915754579455
10:35:0,154.082875404189
10:40:0,158.989906407253
10:45:0,160.497005824183
10:50:0,163.104585964577
10:55:0,163.489903426883
11:0:0,163.901830033861
11:5:0,167.459648846212
11:10:0,169.77430235181
11:15:0,171.727573118743
11:20:0,175.86176188634
11:25:0,176.429588059963
11:30:0,180.879427050508
11:35:0,181.995540049877
11:40:0,183.871714866945
11:45:0,188.853872827524
11:50:0,193.39592239094
11:55:0,195.163554021181
12:0:0,199.822092493257
12:5:0,204.535797317398
12:10:0,208.218408792103
12:15:0,208.528845403878
12:20:0,210.314435342824
12:25:0,211.427450363367
12:30:0,213.734376111852
12:35:0,217.492022077316
12:40:0,218.753896692384
12:45:0,219.088741713529
12:50:0,222.135000457712
12:55:0,223.388337823931
13:0:0,223.666406984957
13:5:0,228.014150952503
13:10:0,230.221805182047
13:15:0,230.542921808173
13:20:0,235.099183892341
13:25:0,236.686097777167
13:30:0,239.979181811204
13:35:0,241.777498180379
13:40:0,242.75922599751
13:45:0,246.564470379355
13:50:0,251.041376540523
13:55:0,253.706452127243
14:0:0,255.201977611479
14:5:0,260.148947078011
14:10:0,260.574885098387
14:15:0,264.801021507774
14:20:0,265.922471166147
14:25:0,269.228868904419
